Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
109	1	-13.41809	-13.31149	-0.1065954	0.102188	0.866414	0.133586	1.73283	0.267172	0.741656
110	0	-14.99592	-14.85695	-0.1389661	0.245421	0.771729	0.228271	1.54346	0.456542	0.7660568
111	1	-11.60899	-11.22581	-0.3831766	0.370291	0.939127	0.0608726	1.87825	0.121745	0.9779581
112	0	-18.94719	-18.82127	-0.1259266	0.426923	0.648134	0.351866	1.29627	0.703731	0.7561326
113	1	-13.94091	-13.92843	-0.01247986	0.398042	0.936238	0.0637623	1.87248	0.127525	0.6750387
114	0	-11.67529	-11.30475	-0.3705438	0.234798	0.94164	0.0583602	1.88328	0.11672	0.9656814
115	1	-14.32983	-14.25566	-0.07417103	-0.087992	0.921463	0.0785365	1.84293	0.157073	0.717994
116	0	-14.72217	-14.4639	-0.2582615	-0.195621	0.944431	0.0555689	1.88886	0.111138	0.8631182
117	1	-13.40007	-13.04232	-0.3577481	-0.0629217	0.855633	0.144367	1.71127	0.288733	0.9534035
118	0	-11.7056	-11.31701	-0.3885911	0.171551	0.91703	0.0829705	1.83406	0.165941	0.9832675
119	1	-13.87447	-13.52298	-0.3514938	-0.156228	0.948389	0.0516106	1.89678	0.103221	0.9474593
120	0	-12.01041	-11.72476	-0.2856553	0.403592	0.931927	0.0680725	1.86385	0.136145	0.8870891
121	1	-14.52782	-14.37116	-0.1566562	0.600643	0.896735	0.103265	1.79347	0.206531	0.779729
122	0	-12.92726	-12.5901	-0.3371678	-0.0730909	0.894766	0.105234	1.78953	0.210468	0.9339827
123	1	-14.38157	-14.21571	-0.1658581	0.054873	0.806218	0.193782	1.61244	0.387563	0.7869371
124	0	-12.0638	-11.71453	-0.3492698	0.336222	0.951576	0.0484239	1.90315	0.0968478	0.9453544
125	1	-13.05487	-12.92875	-0.1261185	0.245301	0.943934	0.0560657	1.88787	0.112131	0.7562777
126	0	-12.06168	-11.73498	-0.3266993	0.0863848	0.920942	0.0790576	1.84188	0.158115	0.9242563
127	1	-12.92238	-12.56719	-0.3551941	0.440864	0.857645	0.142355	1.71529	0.284711	0.9509717
128	0	-12.9326	-12.66813	-0.2644707	0.113812	0.860593	0.139407	1.72119	0.278813	0.8684942
129	1	-15.53359	-15.52081	-0.01277619	0.324451	0.958456	0.0415443	1.91691	0.0830886	0.6752388
130	0	-13.59369	-13.44696	-0.1467326	0.0873476	0.948691	0.0513093	1.89738	0.102619	0.7720295
131	1	-12.85968	-12.65419	-0.2054888	0.440594	0.886841	0.113159	1.77368	0.226318	0.8187502
132	0	-11.80295	-11.49376	-0.3091902	0.243033	0.934654	0.0653465	1.86931	0.130693	0.9082143
133	1	-12.199	-11.99351	-0.2054888	0.278153	0.92993	0.07007	1.85986	0.14014	0.8187502
134	0	-13.95446	-13.71599	-0.2384724	0.289665	0.806072	0.193928	1.61214	0.387856	0.8462057
135	1	-11.83388	-11.51633	-0.317541	0.316189	0.940495	0.0595045	1.88099	0.119009	0.9158304
136	0	-12.64025	-12.39842	-0.2418254	0.296523	0.951274	0.0487259	1.90255	0.0974519	0.8490479
137	1	-12.77644	-12.45729	-0.3191497	0.562018	0.924054	0.0759456	1.84811	0.151891	0.9173049
138	0	-11.82751	-11.53234	-0.2951656	0.2853	0.916903	0.0830969	1.83381	0.166194	0.8955659
139	1	-14.93901	-14.56833	-0.3706884	0.434167	0.762272	0.237728	1.52454	0.475455	0.9658211
140	0	-11.8743	-11.50316	-0.3711402	0.442426	0.913358	0.086642	1.82672	0.173284	0.9662576
141	1	-12.81247	-12.52228	-0.2901844	0.54936	0.924033	0.0759672	1.84807	0.151934	0.891116
142	0	-12.28768	-12.0393	-0.2483773	0.156352	0.938598	0.0614022	1.8772	0.122804	0.854629
143	1	-12.23218	-11.92921	-0.3029676	0.117828	0.942396	0.0576041	1.88479	0.115208	0.9025804
144	0	-12.80833	-12.59582	-0.212512	0.336813	0.870151	0.129849	1.7403	0.259699	0.8245206
145	1	-12.46696	-12.26989	-0.1970712	0.174706	0.89635	0.10365	1.7927	0.2073	0.8118872
146	0	-12.5197	-12.34158	-0.1781122	0.130366	0.910939	0.0890606	1.82188	0.178121	0.7966396
147	1	-14.98652	-14.73681	-0.2497108	0.222219	0.751901	0.248099	1.5038	0.496198	0.8557694
148	0	-12.48699	-12.27854	-0.2084479	0.383743	0.939217	0.0607835	1.87843	0.121567	0.8211765
149	1	-12.59385	-12.21405	-0.3798014	0.561386	0.908213	0.0917871	1.81643	0.183574	0.9746628
150	0	-11.99509	-11.72543	-0.26966	0.182166	0.922343	0.077657	1.84469	0.155314	0.8730128
