Date.Extracted,Date.Run,Sample..,Subgenus,Species,Sample.Name,Accession.No,Tissue.code,Replicate,Weight..g.,FW.mg.,Dil..ul.,Inj.vol..ul.,Conversion,Pigment,FW.norm,Tissue.code_names,Subgenus.Tissue,Subgenus.Pigment,logFW.norm
6/11/18,6/11/18,AS-112,Ipomoea_nil,Ipomoea_nil,IPNICl,IPNI,l,1,0.0477,47.7,1250,100,0.262054507,VAZ,59.29659059448553,Leaf,Ipomoea_nil__Leaf,Ipomoea_nil__VAZ,4.0825518118464625
6/11/18,6/11/18,AS-113,Ipomoea_nil,Ipomoea_nil,IPNICl,IPNI,l,2,0.0465,46.5,1250,100,0.268817204,VAZ,70.39876067384155,Leaf,Ipomoea_nil__Leaf,Ipomoea_nil__VAZ,4.254175660364772
6/11/18,6/11/18,AS-114,Ipomoea_nil,Ipomoea_nil,IPNIBl,IPNI,l,1,0.0495,49.5,1250,100,0.252525253,VAZ,120.59602800449831,Leaf,Ipomoea_nil__Leaf,Ipomoea_nil__VAZ,4.792446349293837
6/11/18,6/11/18,AS-115,Ipomoea_nil,Ipomoea_nil,IPNIBl,IPNI,l,2,0.0415,41.5,1250,100,0.301204819,VAZ,129.1772860257352,Leaf,Ipomoea_nil__Leaf,Ipomoea_nil__VAZ,4.861185771912792
6/11/18,6/11/18,AS-124,Ipomoea_nil,Ipomoea_nil,IPNIGl,IPNI,l,1,0.0455,45.5,1250,100,0.274725275,VAZ,94.36392042403425,Leaf,Ipomoea_nil__Leaf,Ipomoea_nil__VAZ,4.547158802256625
6/11/18,6/11/18,AS-125,Ipomoea_nil,Ipomoea_nil,IPNIGl,IPNI,l,2,0.042,42,1250,100,0.297619048,VAZ,103.13275013200992,Leaf,Ipomoea_nil__Leaf,Ipomoea_nil__VAZ,4.636016995595887
7/2/18,6/3/18,AS-221,Ipomoea_nil,Ipomoea_nil,IPNIDl,IPNI,l,1,0.0526,52.6,1250,100,0.237642586,VAZ,93.84717460684124,Leaf,Ipomoea_nil__Leaf,Ipomoea_nil__VAZ,4.541667658230319
-,12/6/17,AS-01,Grammica,C_sandwichiana,155sdlg,155,sdlg,1,0.0344,34.4,2050,100,0.595930233,VAZ.Chl,0.532952438326257,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
-,12/6/17,AS-06,Grammica,C_sandwichiana,155sdlg,155,sdlg,2,0.0328,32.8,2050,100,0.625,VAZ.Chl,0.5785911534956838,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
6/14/18,6/14/18,AS-197,Grammica,C_sandwichiana,155Cy,155,y,1,0.0435,43.5,1250,100,0.287356322,VAZ.Chl,0.5265122850762831,Young,Grammica__Young,Grammica__VAZ.Chl,0
7/14/18,6/3/18,AS-228,Grammica,C_sandwichiana,155Ay,155,y,1,0.0464,46.4,1250,100,0.269396552,VAZ.Chl,0.6649733169129721,Young,Grammica__Young,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-231,Grammica,C_sandwichiana,155Dy,155,y,1,0.053900000000000003,53.9,1250,100,0.231910946,VAZ.Chl,0.637906154704277,Young,Grammica__Young,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-241,Grammica,C_sandwichiana,155By,155,y,1,0.0448,44.8,1250,100,0.279017857,VAZ.Chl,0.550556794672916,Young,Grammica__Young,Grammica__VAZ.Chl,0
7/11/18,7/11/18,AS-309,Grammica,C_sandwichiana,155Cy,155,y,1,0.084,84,1250,100,0.148809524,VAZ.Chl,3.783798829831705,Young,Grammica__Young,Grammica__VAZ.Chl,1.330728512841162
6/14/18,6/14/18,AS-184,Grammica,C_sandwichiana,155Ao,155,o,1,0.0484,48.4,1250,100,0.258264463,VAZ.Chl,1.1608637419616987,Old,Grammica__Old,Grammica__VAZ.Chl,0.14916441931954785
6/14/18,6/14/18,AS-186,Grammica,C_sandwichiana,155Do,155,o,1,0.0455,45.5,1250,100,0.274725275,VAZ.Chl,0.46557246253512,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/14/18,6/14/18,AS-187,Grammica,C_sandwichiana,155Bo,155,o,1,0.0477,47.7,1250,100,0.262054507,VAZ.Chl,0.5169622796523857,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-203,Grammica,C_sandwichiana,155Co,155,o,1,0.0498,49.8,1250,100,0.251004016,VAZ.Chl,0.5103780455784585,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-229,Grammica,C_sandwichiana,155Bh,155,h,1,0.045,45,1250,100,0.277777778,VAZ.Chl,0.23427056484191172,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-230,Grammica,C_sandwichiana,155Ch,155,h,1,0.0446,44.6,1250,100,0.280269058,VAZ.Chl,0.2137824494625737,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-232,Grammica,C_sandwichiana,155Dh,155,h,1,0.0408,40.8,1250,100,0.306372549,VAZ.Chl,0.3750035504669832,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-245,Grammica,C_sandwichiana,155Ch,155,h,1,0.0482,48.2,1250,100,0.2593361,VAZ.Chl,0.1806176895932351,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,0
7/10/18,7/11/18,AS-281,Grammica,C_sandwichiana,155Ah,155,h,1,0.0488,48.8,1250,100,0.256147541,VAZ.Chl,0.4627222456879646,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,0
6/14/18,6/14/18,AS-196,Grammica,C_sandwichiana,155Cf,155,f,1,0.0441,44.1,1250,100,0.283446712,VAZ.Chl,0.1876999406182987,Flower,Grammica__Flower,Grammica__VAZ.Chl,0
7/4/18,7/4/18,AS-247,Grammica,C_sandwichiana,155Af,155,f,1,0.0445,44.5,1250,100,0.280898876,VAZ.Chl,0.2854506220676855,Flower,Grammica__Flower,Grammica__VAZ.Chl,0
-,12/6/17,AS-02,Grammica,C_polygonorum,1705sdlg,1705,sdlg,1,0.0142,14.2,2050,100,1.443661972,VAZ.Chl,0.8157773127524423,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
-,12/6/17,AS-04,Grammica,C_polygonorum,1705sdlg,1705,sdlg,2,0.0369,36.9,2050,100,0.555555556,VAZ.Chl,0.40935400153315216,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
-,12/6/17,AS-05,Grammica,C_polygonorum,1705sdlg,1705,sdlg,3,0.0501,50.1,2050,100,0.409181637,VAZ.Chl,0.42213089225458933,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
7/11/18,7/11/18,AS-304,Grammica,C_polygonorum,1705sdlg,1705,sdlg,1,0.0338,33.8,950,100,0.281065089,VAZ.Chl,0.2630880279582784,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
7/11/18,7/11/18,AS-310,Grammica,C_polygonorum,1705sdlg,1705,sdlg,1,0.0298,29.8,950,100,0.318791946,VAZ.Chl,1.7381149508772604,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0.5528012219349153
6/14/18,6/14/18,AS-183,Grammica,C_polygonorum,1705Ay,1705,y,1,0.0408,40.8,1250,100,0.306372549,VAZ.Chl,0.5751886985508755,Young,Grammica__Young,Grammica__VAZ.Chl,0
7/10/18,7/11/18,AS-288,Grammica,C_polygonorum,1705Cy,1705,y,1,0.0524,52.4,1250,100,0.238549618,VAZ.Chl,2.9035444310083185,Young,Grammica__Young,Grammica__VAZ.Chl,1.0659322427222822
7/10/18,7/11/18,AS-295,Grammica,C_polygonorum,1705Dy,1705,y,1,0.0432,43.2,1250,100,0.289351852,VAZ.Chl,2.5984861825763845,Young,Grammica__Young,Grammica__VAZ.Chl,0.9549290764747017
7/11/18,7/11/18,AS-303,Grammica,C_polygonorum,1705By,1705,y,1,0.0672,67.2,1250,100,0.186011905,VAZ.Chl,2.516550515506037,Young,Grammica__Young,Grammica__VAZ.Chl,0.9228891604856256
6/14/18,6/14/18,AS-182,Grammica,C_polygonorum,1705Ao,1705,o,1,0.048,48,1250,100,0.260416667,VAZ.Chl,0.5625095322590995,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-201,Grammica,C_polygonorum,1705Bo,1705,o,1,0.0499,49.9,1250,100,0.250501002,VAZ.Chl,0.42712035979233853,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-202,Grammica,C_polygonorum,1705Co,1705,o,1,0.0421,42.1,1250,100,0.296912114,VAZ.Chl,0.345158690254149,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/10/18,7/11/18,AS-300,Grammica,C_polygonorum,1705Do,1705,o,1,0.0494,49.4,1250,100,0.253036437,VAZ.Chl,0.4710186232498051,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/10/18,7/11/18,AS-302,Grammica,C_polygonorum,1705Do,1705,o,1,0.042,42,1250,100,0.297619048,VAZ.Chl,0.4566776539882284,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/10/18,7/11/18,AS-282,Grammica,C_polygonorum,1705Ch,1705,h,1,0.0389,38.9,1250,100,0.321336761,VAZ.Chl,0.9025440362123353,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,0
7/10/18,7/11/18,AS-287,Grammica,C_polygonorum,1705Ah,1705,h,1,0.029,29,950,100,0.327586207,VAZ.Chl,1.0355650621109638,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,0.03494732803484794
7/10/18,7/11/18,AS-296,Grammica,C_polygonorum,1705Dh,1705,h,1,0.0482,48.2,1250,100,0.2593361,VAZ.Chl,7.739701622716893,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,2.0463631497423815
7/2/18,6/3/18,AS-235,Grammica,C_polygonorum,1705Af,1705,f,1,0.0488,48.8,1250,100,0.256147541,VAZ.Chl,0.23298953731310262,Flower,Grammica__Flower,Grammica__VAZ.Chl,0
7/10/18,7/11/18,AS-286,Grammica,C_polygonorum,1705Cf,1705,f,1,0.045,45,1250,100,0.277777778,VAZ.Chl,0.760601060252321,Flower,Grammica__Flower,Grammica__VAZ.Chl,0
7/4/18,7/4/18,AS-248,Grammica,C_polygonorum,1705As,1705,s,1,0.0428,42.8,1250,100,0.292056075,VAZ.Chl,0.18540127026618405,Seed,Grammica__Seed,Grammica__VAZ.Chl,0
7/10/18,7/11/18,AS-285,Grammica,C_polygonorum,1705Cs,1705,s,1,0.0289,28.9,950,100,0.328719723,VAZ.Chl,0.6616121480664175,Seed,Grammica__Seed,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-207,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0414,41.4,1250,100,0.301932367,VAZ.Chl,0.16552325112929858,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
-,12/6/17,AS-03,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0391,39.1,2050,100,0.524296675,VAZ.Chl,0.32935093622204525,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
-,12/6/17,AS-07,Grammica,C_compacta,1566sdlg,1566,sdlg,2,0.0384,38.4,2050,100,0.533854167,VAZ.Chl,0.22134578548372502,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
-,12/6/17,AS-08,Grammica,C_compacta,1566sdlg,1566,sdlg,3,0.0362,36.2,2050,100,0.566298343,VAZ.Chl,0.21663400967909352,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
-,12/6/17,AS-09,Grammica,C_compacta,1566sdlg,1566,sdlg,4,0.0425,42.5,2050,100,0.482352941,VAZ.Chl,0.19428111746540444,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
7/4/18,7/4/18,AS-249,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0532,53.2,1250,100,0.234962406,VAZ.Chl,0.18141720280870596,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
-,12/6/17,AS-21,Grammica,C_compacta,1566Ay,1566,y,1,0.0422,42.2,2050,100,0.485781991,VAZ.Chl,1.07612369123276,Young,Grammica__Young,Grammica__VAZ.Chl,0.07336550273621281
-,12/6/17,AS-22,Grammica,C_compacta,1566Ay,1566,y,2,0.0419,41.9,2050,100,0.489260143,VAZ.Chl,0.337896711494741,Young,Grammica__Young,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-244,Grammica,C_compacta,1566Ay,1566,y,1,0.0421,42.1,1250,100,0.296912114,VAZ.Chl,0.3226613482297735,Young,Grammica__Young,Grammica__VAZ.Chl,0
7/4/18,7/4/18,AS-250,Grammica,C_compacta,1566Ay,1566,y,1,0.0486,48.6,1250,100,0.257201646,VAZ.Chl,0.4512670017411153,Young,Grammica__Young,Grammica__VAZ.Chl,0
7/4/18,7/4/18,AS-265,Grammica,C_compacta,1566Ey,1566,y,1,0.0452,45.2,1250,100,0.276548673,VAZ.Chl,0.37125981740429537,Young,Grammica__Young,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-199,Grammica,C_compacta,1566Ao,1566,o,1,0.0424,42.4,1250,100,0.294811321,VAZ.Chl,0.26147642147412475,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-200,Grammica,C_compacta,1566Eo,1566,o,1,0.0495,49.5,1250,100,0.252525253,VAZ.Chl,0.24002902438695298,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/4/18,7/4/18,AS-264,Grammica,C_compacta,1566Ao,1566,o,1,0.0408,40.8,1250,100,0.306372549,VAZ.Chl,0.24567858795874004,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/4/18,7/4/18,AS-266,Grammica,C_compacta,1566Eo,1566,o,1,0.0415,41.5,1250,100,0.301204819,VAZ.Chl,0.37747561146996084,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/14/18,6/14/18,AS-198,Grammica,C_compacta,1566Ah,1566,h,1,0.0523,52.3,1250,100,0.239005736,VAZ.Chl,0.16978053510596003,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,0
7/4/18,7/4/18,AS-267,Grammica,C_compacta,1566Eh,1566,h,1,0.0517,51.7,1250,100,0.241779497,VAZ.Chl,0.1862945761417181,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-234,Grammica,C_compacta,1566Df,1566,f,1,0.0466,46.6,1250,100,0.268240343,VAZ.Chl,0.3948459541273157,Flower,Grammica__Flower,Grammica__VAZ.Chl,0
-,12/6/17,AS-11,Grammica,C_australis,1382sdlg,1382,sdlg,1,0.0342,34.2,2050,100,0.599415205,VAZ.Chl,0.26179849160147367,Seedling,Grammica__Seedling,Grammica__VAZ.Chl,0
7/11/18,7/11/18,AS-307,Grammica,C_australis,1382Cy,1382,y,1,0.0773,77.3,1250,100,0.161707633,VAZ.Chl,7.229880816879966,Young,Grammica__Young,Grammica__VAZ.Chl,1.9782225653406962
7/11/18,7/11/18,AS-311,Grammica,C_australis,1382Ay,1382,y,1,0.0152,15.2,950,100,0.625,VAZ.Chl,1.651704894959661,Young,Grammica__Young,Grammica__VAZ.Chl,0.5018080846728415
6/14/18,6/14/18,AS-190,Grammica,C_australis,1382Ao,1382,o,1,0.0464,46.4,1250,100,0.269396552,VAZ.Chl,0.5070720488228639,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/14/18,6/14/18,AS-194,Grammica,C_australis,1382Co,1382,o,1,0.0494,49.4,1250,100,0.253036437,VAZ.Chl,0.3515515722016912,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/4/18,7/4/18,AS-261,Grammica,C_australis,1382Bo,1382,o,1,0.0486,48.6,1250,100,0.257201646,VAZ.Chl,0.3606493743517607,Old,Grammica__Old,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-240,Grammica,C_australis,1382Bh,1382,h,1,0.0417,41.7,1250,100,0.299760192,VAZ.Chl,0.3406416096615254,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-246,Grammica,C_australis,1382Ch,1382,h,1,0.0469,46.9,1250,100,0.26652452,VAZ.Chl,0.5866512914119827,Haustorium,Grammica__Haustorium,Grammica__VAZ.Chl,0
7/11/18,7/11/18,AS-305,Grammica,C_australis,1382Cs,1382,s,1,0.0094,9.4,950,100,1.010638298,VAZ.Chl,0.5531092344592441,Seed,Grammica__Seed,Grammica__VAZ.Chl,0
-,12/6/17,AS-12,Monogynella,C_monogyna,CUMOsdlg,CUMO,sdlg,1,0.038,38,2050,100,0.539473684,VAZ.Chl,0.14554364320570895,Seedling,Monogynella__Seedling,Monogynella__VAZ.Chl,0
-,12/6/17,AS-13,Monogynella,C_monogyna,CUMOsdlg,CUMO,sdlg,2,0.0456,45.6,2050,100,0.449561404,VAZ.Chl,0.18016168074217484,Seedling,Monogynella__Seedling,Monogynella__VAZ.Chl,0
-,12/6/17,AS-14,Monogynella,C_monogyna,CUMOsdlg,CUMO,sdlg,3,0.0409,40.9,2050,100,0.501222494,VAZ.Chl,0.1811415233215404,Seedling,Monogynella__Seedling,Monogynella__VAZ.Chl,0
-,12/6/17,AS-15,Monogynella,C_monogyna,CUMOsdlg,CUMO,sdlg,4,0.0514,51.4,2050,100,0.398832685,VAZ.Chl,0.19337838725731848,Seedling,Monogynella__Seedling,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-211,Monogynella,C_monogyna,CUMOsdlg,CUMO,sdlg,1,0.0456,45.6,1250,100,0.274122807,VAZ.Chl,0.14317112136196006,Seedling,Monogynella__Seedling,Monogynella__VAZ.Chl,0
-,12/6/17,AS-27,Monogynella,C_monogyna,CUMOAy,CUMO,y,1,0.0334,33.4,2050,100,0.613772455,VAZ.Chl,0.17242413540161533,Young,Monogynella__Young,Monogynella__VAZ.Chl,0
-,12/6/17,AS-28,Monogynella,C_monogyna,CUMOAy,CUMO,y,2,0.0364,36.4,2050,100,0.563186813,VAZ.Chl,0.18477829779941163,Young,Monogynella__Young,Monogynella__VAZ.Chl,0
-,12/6/17,AS-29,Monogynella,C_monogyna,CUMOBy,CUMO,y,1,0.0485,48.5,2050,100,0.422680412,VAZ.Chl,0.19749900199422543,Young,Monogynella__Young,Monogynella__VAZ.Chl,0
-,12/6/17,AS-30,Monogynella,C_monogyna,CUMOBy,CUMO,y,2,0.0474,47.4,2050,100,0.432489451,VAZ.Chl,0.1943968242726893,Young,Monogynella__Young,Monogynella__VAZ.Chl,0
6/14/18,6/14/18,AS-192,Monogynella,C_monogyna,CUMODy,CUMO,y,1,0.0405,40.5,1250,100,0.308641975,VAZ.Chl,0.12673962149924395,Young,Monogynella__Young,Monogynella__VAZ.Chl,0
6/14/18,6/14/18,AS-193,Monogynella,C_monogyna,CUMODy,CUMO,y,1,0.0444,44.4,1250,100,0.281531532,VAZ.Chl,0.12752134892118971,Young,Monogynella__Young,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-209,Monogynella,C_monogyna,CUMOAy,CUMO,y,1,0.051,51,1250,100,0.245098039,VAZ.Chl,0.06641713614999988,Young,Monogynella__Young,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-210,Monogynella,C_monogyna,CUMOBy,CUMO,y,1,0.0434,43.4,1250,100,0.288018433,VAZ.Chl,0.083834949349035,Young,Monogynella__Young,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-238,Monogynella,C_monogyna,CUMOCy,CUMO,y,1,0.0445,44.5,1250,100,0.280898876,VAZ.Chl,0.10005364574498914,Young,Monogynella__Young,Monogynella__VAZ.Chl,0
6/5/18,6/11/18,AS-43,Monogynella,C_monogyna,CUMODo,CUMO,o,1,0.0421,42.1,2050,100,0.486935867,VAZ.Chl,0.1803239353583484,Old,Monogynella__Old,Monogynella__VAZ.Chl,0
6/5/18,6/11/18,AS-44,Monogynella,C_monogyna,CUMODo,CUMO,o,2,0.0461,46.1,2050,100,0.444685466,VAZ.Chl,0.17658321531495638,Old,Monogynella__Old,Monogynella__VAZ.Chl,0
6/13/18,6/13/18,AS-128,Monogynella,C_monogyna,CUMODo,CUMO,o,1,0.0507,50.7,1250,100,0.246548323,VAZ.Chl,0.1910307034583187,Old,Monogynella__Old,Monogynella__VAZ.Chl,0
6/13/18,6/13/18,AS-129,Monogynella,C_monogyna,CUMODo,CUMO,o,2,0.042,42,1250,100,0.297619048,VAZ.Chl,0.19967818391974268,Old,Monogynella__Old,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-205,Monogynella,C_monogyna,CUMOAo,CUMO,o,1,0.0465,46.5,1250,100,0.268817204,VAZ.Chl,0.09195210804304411,Old,Monogynella__Old,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-212,Monogynella,C_monogyna,CUMOBo,CUMO,o,1,0.0408,40.8,1250,100,0.306372549,VAZ.Chl,0.10153032900558125,Old,Monogynella__Old,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-213,Monogynella,C_monogyna,CUMOCo,CUMO,o,1,0.0471,47.1,1250,100,0.265392781,VAZ.Chl,0.10703018249327148,Old,Monogynella__Old,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-224,Monogynella,C_monogyna,CUMOBh,CUMO,h,1,0.0454,45.4,1250,100,0.275330396,VAZ.Chl,0.13655273229891082,Haustorium,Monogynella__Haustorium,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-226,Monogynella,C_monogyna,CUMODh,CUMO,h,1,0.0427,42.7,1250,100,0.292740047,VAZ.Chl,0.2646589524851856,Haustorium,Monogynella__Haustorium,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-242,Monogynella,C_monogyna,CUMOCh,CUMO,h,1,0.0443,44.3,1250,100,0.282167043,VAZ.Chl,0.1300568024112682,Haustorium,Monogynella__Haustorium,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-242-new buffer,Monogynella,C_monogyna,CUMOCh,CUMO,h,1,0.0443,44.3,1250,100,0.282167043,VAZ.Chl,0.14269883700302083,Haustorium,Monogynella__Haustorium,Monogynella__VAZ.Chl,0
7/4/18,7/4/18,AS-260,Monogynella,C_monogyna,CUMOAh,CUMO,h,1,0.0462,46.2,1250,100,0.270562771,VAZ.Chl,0.18267183789488833,Haustorium,Monogynella__Haustorium,Monogynella__VAZ.Chl,0
6/14/18,6/14/18,AS-191,Monogynella,C_monogyna,CUMOCf,CUMO,f,1,0.0433,43.3,1250,100,0.288683603,VAZ.Chl,0.06372782820369396,Flower,Monogynella__Flower,Monogynella__VAZ.Chl,0
7/2/18,6/3/18,AS-225,Monogynella,C_monogyna,CUMODf,CUMO,f,1,0.0527,52.7,1250,100,0.237191651,VAZ.Chl,0.07970181488653803,Flower,Monogynella__Flower,Monogynella__VAZ.Chl,0
-,12/6/17,AS-16,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,1,0.0434,43.4,2050,100,0.47235023,VAZ.Chl,0.18881851480135642,Seedling,Monogynella__Seedling,Monogynella__VAZ.Chl,0
-,12/6/17,AS-17,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,2,0.0367,36.7,2050,100,0.558583106,VAZ.Chl,0.14996734107441126,Seedling,Monogynella__Seedling,Monogynella__VAZ.Chl,0
-,12/6/17,AS-18,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,3,0.0368,36.8,2050,100,0.557065217,VAZ.Chl,0.1437095186905173,Seedling,Monogynella__Seedling,Monogynella__VAZ.Chl,0
-,12/6/17,AS-19,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,4,0.039,39,2050,100,0.525641026,VAZ.Chl,0.18688863918299886,Seedling,Monogynella__Seedling,Monogynella__VAZ.Chl,0
-,12/6/17,AS-23,Grammica,C_cephalanthii,1567Ay,1567,y,1,0.0418,41.8,2050,100,0.490430622,VAZ.Chl,0.31553682192839694,Young,Grammica__Young,Grammica__VAZ.Chl,0
-,12/6/17,AS-24,Grammica,C_cephalanthii,1567Ay,1567,y,2,0.0394,39.4,2050,100,0.520304569,VAZ.Chl,0.33043064623257273,Young,Grammica__Young,Grammica__VAZ.Chl,0
6/5/18,6/11/18,AS-39,Grammica,C_cephalanthii,1567Gy,1567,y,1,0.0443,44.3,2050,100,0.46275395,VAZ.Chl,0.4256215698321562,Young,Grammica__Young,Grammica__VAZ.Chl,0
6/5/18,6/11/18,AS-40,Grammica,C_cephalanthii,1567Gy,1567,y,2,0.0457,45.7,2050,100,0.448577681,VAZ.Chl,0.4106530470965109,Young,Grammica__Young,Grammica__VAZ.Chl,0
6/5/18,6/11/18,AS-47,Grammica,C_cephalanthii,1567Fy,1567,y,1,0.043,43,2050,100,0.476744186,VAZ.Chl,0.4511274102576121,Young,Grammica__Young,Grammica__VAZ.Chl,0
6/5/18,6/11/18,AS-48,Grammica,C_cephalanthii,1567Fy,1567,y,2,0.0423,42.3,2050,100,0.48463357,VAZ.Chl,0.4573678668660518,Young,Grammica__Young,Grammica__VAZ.Chl,0
7/2/18,6/3/18,AS-222,Grammica,C_cephalanthii,1567Dy,1567,y,1,0.0269,26.9,1250,100,0.464684015,VAZ.Chl,0.5594763401892311,Young,Grammica__Young,Grammica__VAZ.Chl,0
6/5/18,6/11/18,AS-31,Grammica,C_cephalanthii,1567Go,1567,o,1,0.0425,42.5,2050,100,0.482352941,VAZ.Chl,0.27627761672287754,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/5/18,6/11/18,AS-32,Grammica,C_cephalanthii,1567Go,1567,o,2,0.0598,59.8,2050,100,0.342809365,VAZ.Chl,0.3345351581213141,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/5/18,6/11/18,AS-37,Grammica,C_cephalanthii,1567Fo,1567,o,1,0.0417,41.7,2050,100,0.491606715,VAZ.Chl,0.5179658286072214,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/5/18,6/11/18,AS-38,Grammica,C_cephalanthii,1567Fo,1567,o,2,0.0533,53.3,2050,100,0.384615385,VAZ.Chl,0.5585117742519449,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/5/18,6/11/18,AS-45,Grammica,C_cephalanthii,1567Do,1567,o,1,0.0475,47.5,2050,100,0.431578947,VAZ.Chl,0.6371602669721158,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/5/18,6/11/18,AS-46,Grammica,C_cephalanthii,1567Do,1567,o,2,0.048,48,2050,100,0.427083333,VAZ.Chl,0.8153356714413986,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/11/18,6/11/18,AS-126,Grammica,C_cephalanthii,1567Fo,1567,o,1,0.046,46,1250,100,0.27173913,VAZ.Chl,0.48522047417077635,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/13/18,6/13/18,AS-127,Grammica,C_cephalanthii,1567Fo,1567,o,2,0.0499,49.9,1250,100,0.250501002,VAZ.Chl,0.5403750746297056,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/13/18,6/13/18,AS-130,Grammica,C_cephalanthii,1567Go,1567,o,1,0.0496,49.6,1250,100,0.252016129,VAZ.Chl,0.31602727864046154,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/13/18,6/13/18,AS-131,Grammica,C_cephalanthii,1567Go,1567,o,2,0.0414,41.4,1250,100,0.301932367,VAZ.Chl,0.3219395064229042,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/13/18,6/13/18,AS-132,Grammica,C_cephalanthii,1567Do,1567,o,1,0.0511,51.1,1250,100,0.244618395,VAZ.Chl,0.667089070472762,Old,Grammica__Old,Grammica__VAZ.Chl,0
6/13/18,6/13/18,AS-133,Grammica,C_cephalanthii,1567Do,1567,o,2,0.0409,40.9,1250,100,0.305623472,VAZ.Chl,0.6387865050998169,Old,Grammica__Old,Grammica__VAZ.Chl,0
