Subgenus,Species,Accession.No,Tissue.code,Pigment,Mean,n,sd
Ipomoea_nil,Ipomoea_nil,IPNI,y,Neo.Car,0.09925787610876519,5,0.01845852906320562
Ipomoea_nil,Ipomoea_nil,IPNI,o,Chl.b,51.02185649877953,8,8.641517876814284
Ipomoea_nil,Ipomoea_nil,IPNI,o,Chl.a,115.46621111803721,8,23.005204057607283
Ipomoea_nil,Ipomoea_nil,IPNI,o,Tot.Chl,166.48806761681675,8,31.522116537034417
Ipomoea_nil,Ipomoea_nil,IPNI,o,Chl.a.b,2.2543503070821482,8,0.09879331198559883
Ipomoea_nil,Ipomoea_nil,IPNI,o,Tot.Car,29.64615698135232,8,7.204686898399629
Ipomoea_nil,Ipomoea_nil,IPNI,o,VAZ.Car,0.22043904198002,8,0.026290468243000725
Ipomoea_nil,Ipomoea_nil,IPNI,o,Lut.Car,0.4804684945176606,8,0.015228118656277729
Ipomoea_nil,Ipomoea_nil,IPNI,o,Lut.epo.Car,0,8,0
Ipomoea_nil,Ipomoea_nil,IPNI,o,a.Car.Car,0,8,0
Ipomoea_nil,Ipomoea_nil,IPNI,o,b.Car.Car,0.18836861309993944,8,0.012570758847088226
Ipomoea_nil,Ipomoea_nil,IPNI,o,Neo.Car,0.11072385040237999,8,0.013374405306949309
Monogynella,C_lupuliformis,CULU,sdlg,Chl.b,14.53464954539961,4,5.039505849679063
Monogynella,C_lupuliformis,CULU,sdlg,Chl.a,56.842542081032,4,23.73814440071599
Monogynella,C_lupuliformis,CULU,sdlg,Tot.Chl,71.37719162643161,4,28.76398005396934
Monogynella,C_lupuliformis,CULU,sdlg,Chl.a.b,3.810944924545008,4,0.41388416330253175
Monogynella,C_lupuliformis,CULU,sdlg,Tot.Car,33.42093692002849,4,11.69414300134917
Monogynella,C_lupuliformis,CULU,sdlg,VAZ.Car,0.35005840051868636,4,0.024480366509504727
Monogynella,C_lupuliformis,CULU,sdlg,Lut.Car,0.3597992534855545,4,0.036499617245322455
Monogynella,C_lupuliformis,CULU,sdlg,Lut.epo.Car,0.09957098548523297,4,0.018924118060981297
Monogynella,C_lupuliformis,CULU,sdlg,a.Car.Car,0.016231019382931137,4,0.00875841485368718
Monogynella,C_lupuliformis,CULU,sdlg,b.Car.Car,0.21208289220934923,4,0.006963696382618254
Monogynella,C_lupuliformis,CULU,sdlg,Neo.Car,0.061828434403478696,4,0.007329313917374358
Monogynella,C_monogyna,CUMO,sdlg,Chl.b,15.712069818820659,5,4.668510732712937
Monogynella,C_monogyna,CUMO,sdlg,Chl.a,61.02682238191342,5,17.414355221529945
Monogynella,C_monogyna,CUMO,sdlg,Tot.Chl,76.73889220073409,5,21.965190022906626
Monogynella,C_monogyna,CUMO,sdlg,Chl.a.b,3.9010408307680935,5,0.25472570970595065
Monogynella,C_monogyna,CUMO,sdlg,Tot.Car,38.2453928384075,5,12.672072536645572
Monogynella,C_monogyna,CUMO,sdlg,VAZ.Car,0.34258102777931776,5,0.018771848759737603
Monogynella,C_monogyna,CUMO,sdlg,Lut.Car,0.3774926427289778,5,0.023060111260697753
Monogynella,C_monogyna,CUMO,sdlg,Lut.epo.Car,0.08851965400658748,5,0.043964073433033386
Monogynella,C_monogyna,CUMO,sdlg,a.Car.Car,0.020801566620536113,5,0.014766379778645308
Monogynella,C_monogyna,CUMO,sdlg,b.Car.Car,0.20321061631623286,5,0.02619043561256789
Monogynella,C_monogyna,CUMO,sdlg,Neo.Car,0.05591414655493544,5,0.004133059780495711
Monogynella,C_monogyna,CUMO,y,Chl.b,17.043962310903922,9,2.5950762720307483
Monogynella,C_monogyna,CUMO,y,Chl.a,69.35227274774687,9,14.981873572564487
Monogynella,C_monogyna,CUMO,y,Tot.Chl,86.39623505865079,9,17.462988380000564
Monogynella,C_monogyna,CUMO,y,Chl.a.b,4.043935077216964,9,0.32435909565842247
Monogynella,C_monogyna,CUMO,y,Tot.Car,35.17155831699085,9,15.027432822141979
Monogynella,C_monogyna,CUMO,y,VAZ.Car,0.3444098850397501,9,0.03232592088353368
Monogynella,C_monogyna,CUMO,y,Lut.Car,0.441783957281349,9,0.021849040410776507
Monogynella,C_monogyna,CUMO,y,Lut.epo.Car,0.06844502681161847,9,0.021266382291472114
Monogynella,C_monogyna,CUMO,y,a.Car.Car,0.018085519729821316,9,0.03553159363500831
Monogynella,C_monogyna,CUMO,y,b.Car.Car,0.16977550027148133,9,0.021963668279264072
Monogynella,C_monogyna,CUMO,y,Neo.Car,0.02594513767759818,9,0.0034513635627192985
Monogynella,C_monogyna,CUMO,o,Chl.b,4.529177373532787,7,2.485219181143894
Monogynella,C_monogyna,CUMO,o,Chl.a,13.845089645544956,7,11.014391603435548
Monogynella,C_monogyna,CUMO,o,Tot.Chl,18.37426701907774,7,13.488896440066702
Monogynella,C_monogyna,CUMO,o,Chl.a.b,2.77608369956821,7,0.7798671938807039
Monogynella,C_monogyna,CUMO,o,Tot.Car,13.186938799815845,7,9.3908075673953455
Monogynella,C_monogyna,CUMO,o,VAZ.Car,0.2042197553922278,7,0.06367359672696911
Monogynella,C_monogyna,CUMO,o,Lut.Car,0.3692970263647368,7,0.10264189658003774
Monogynella,C_monogyna,CUMO,o,Lut.epo.Car,0.05652472371379799,7,0.025911502010838125
Monogynella,C_monogyna,CUMO,o,a.Car.Car,0.04308126017117429,7,0.011578248276975563
Monogynella,C_monogyna,CUMO,o,b.Car.Car,0.38340195807186106,7,0.15786421750376575
Monogynella,C_monogyna,CUMO,o,Neo.Car,0,7,0
Monogynella,C_monogyna,CUMO,h,Chl.b,3.484669346653062,5,1.1969659309524128
Monogynella,C_monogyna,CUMO,h,Chl.a,8.310977205589317,5,3.7421316308576067
Monogynella,C_monogyna,CUMO,h,Tot.Chl,11.79564655224238,5,4.934795626127309
Monogynella,C_monogyna,CUMO,h,Chl.a.b,2.322499157553864,5,0.23283943854250905
Monogynella,C_monogyna,CUMO,h,Tot.Car,18.622955338761393,5,9.250033016486414
Monogynella,C_monogyna,CUMO,h,VAZ.Car,0.11897312181187221,5,0.048104758420516626
Monogynella,C_monogyna,CUMO,h,Lut.Car,0.16513194010507554,5,0.058218289551787504
Monogynella,C_monogyna,CUMO,h,Lut.epo.Car,0.05933831153898949,5,0.03234011766531532
Monogynella,C_monogyna,CUMO,h,a.Car.Car,0.17197749064328796,5,0.23858354895647496
Monogynella,C_monogyna,CUMO,h,b.Car.Car,0.5439174474397643,5,0.1756339229338326
Monogynella,C_monogyna,CUMO,h,Neo.Car,0,5,0
Monogynella,C_monogyna,CUMO,f,Chl.b,12.893282552624466,2,1.3852145399847708
Monogynella,C_monogyna,CUMO,f,Chl.a,40.01032566602939,2,9.112802723934184
Monogynella,C_monogyna,CUMO,f,Tot.Chl,52.90360821865386,2,10.49801726391895
Monogynella,C_monogyna,CUMO,f,Chl.a.b,3.083017222287698,2,0.375556994181607
Monogynella,C_monogyna,CUMO,f,Tot.Car,12.39322468679916,2,1.0183193856206787
Monogynella,C_monogyna,CUMO,f,VAZ.Car,0.30185297334300787,2,0.01227139717859739
Monogynella,C_monogyna,CUMO,f,Lut.Car,0.41075085711662007,2,0.07474519836434046
Monogynella,C_monogyna,CUMO,f,Lut.epo.Car,0.10005735065834673,2,0.025770082796076288
Monogynella,C_monogyna,CUMO,f,a.Car.Car,0.028122538493612025,2,0.03977127534602556
Monogynella,C_monogyna,CUMO,f,b.Car.Car,0.2592736310467601,2,0.04724532019691223
Monogynella,C_monogyna,CUMO,f,Neo.Car,0,2,0
