Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
484	0	-8039.318	-8038.912	-0.4054427	0.117288	0.515059	0.484941	1.03012	0.969883	0.9999776
485	1	-8041.015	-8040.609	-0.4053527	0.124227	0.518483	0.481517	1.03697	0.963034	0.9998876
486	0	-8040.055	-8039.65	-0.4054427	0.0973413	0.517324	0.482676	1.03465	0.965353	0.9999776
487	1	-8042.215	-8041.81	-0.4051596	0.109503	0.523881	0.476119	1.04776	0.952238	0.9996945
488	0	-8041.132	-8040.726	-0.4054014	0.108288	0.525673	0.474327	1.05135	0.948655	0.9999363
489	1	-8044.471	-8044.066	-0.4051596	0.114646	0.507546	0.492454	1.01509	0.984909	0.9996945
490	0	-8040.316	-8039.911	-0.405338	0.110424	0.522605	0.477395	1.04521	0.95479	0.9998729
491	1	-8041.993	-8041.588	-0.4051596	0.121543	0.517853	0.482147	1.03571	0.964295	0.9996945
492	0	-8039.971	-8039.566	-0.405338	0.112901	0.514257	0.485743	1.02851	0.971486	0.9998729
493	1	-8039.88	-8039.474	-0.4053218	0.106742	0.515796	0.484204	1.03159	0.968409	0.9998567
494	0	-8040.071	-8039.665	-0.405338	0.117475	0.519629	0.480371	1.03926	0.960742	0.9998729
495	1	-8040.774	-8040.368	-0.4053218	0.114757	0.512296	0.487704	1.02459	0.975408	0.9998567
496	0	-8039.95	-8039.545	-0.405338	0.103896	0.516042	0.483958	1.03208	0.967916	0.9998729
497	1	-8039.791	-8039.386	-0.4053218	0.111391	0.515772	0.484228	1.03154	0.968456	0.9998567
498	0	-8041.532	-8041.126	-0.405338	0.108576	0.509892	0.490108	1.01978	0.980217	0.9998729
