Subgenus,Species,Accession.,Individual,AOI....Sample.per.Replicate.,Tissue,Measurement.Date,Time,Comments,exclude,Tissue.edit,ID,Metric,Value,Subgenus.Metric,Tissue.edit_names,Subgenus.Tissue
Grammica,C_sandwichiana,155,A,2,seed,2018-01-15,11:13:48 AM,,,s,655,φPSII,0.271333333,Grammica__φPSII,Seed,Grammica__Seed
Grammica,C_gracillima,CUGR,B,5,young,2018-07-06,10:33:15 AM,,,y,656,φPSII,0.271604938,Grammica__φPSII,Young,Grammica__Young
Grammica,C_australis,1382,C,3,seed,2018-01-25,10:33:13 AM,,,s,658,φPSII,0.272329247,Grammica__φPSII,Seed,Grammica__Seed
Grammica,C_indecora,ss16-17,E,6,flower,2018-03-23,3:52:37 PM,,,f,659,φPSII,0.272380952,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,D,2,old,2018-04-03,4:18:12 PM,,,o,661,φPSII,0.27613941,Grammica__φPSII,Old,Grammica__Old
Grammica,C_cephalanthii,1567,F,4,seed (old),2018-05-29,12:23:38 PM,,,s,662,φPSII,0.276457055,Grammica__φPSII,Seed,Grammica__Seed
Grammica,C_denticulata,ss13-46,A,4,old,2018-05-29,3:19:24 PM,,,o,663,φPSII,0.277777778,Grammica__φPSII,Old,Grammica__Old
Grammica,C_indecora,ss16-17,E,4,flower,2018-03-23,3:52:37 PM,,,f,664,φPSII,0.278368794,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_australis,1382,B,3,young,2017-12-13,3:07:51 PM,,,y,665,φPSII,0.278458844,Grammica__φPSII,Young,Grammica__Young
Grammica,C_compacta,1566,A,4,old,2017-11-15,10:19:29 AM,,,o,666,φPSII,0.27936146,Grammica__φPSII,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,B,6,haustorium,2018-06-20,1:19:35 PM,,,h,667,φPSII,0.280701754,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_sandwichiana,155,C,2,young,2017-12-13,3:38:43 PM,,,y,668,φPSII,0.282377919,Grammica__φPSII,Young,Grammica__Young
Grammica,C_tasmanica,17-15,B,5,haustorium,2018-04-17,2:21:56 PM,,,h,669,φPSII,0.282426778,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_costaricensis,CUCO,B,3,haustorium,2018-05-25,2:25:32 PM,,,h,670,φPSII,0.282608696,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_costaricensis,CUCO,C,1,haustorium,2018-05-25,3:09:23 PM,,,h,672,φPSII,0.282967033,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,B,2,young,2017-12-13,1:59:42 PM,,,y,673,φPSII,0.284109149,Grammica__φPSII,Young,Grammica__Young
Grammica,C_polygonorum,1705,C,2,young,2017-12-13,11:29:05 AM,,,y,674,φPSII,0.284109149,Grammica__φPSII,Young,Grammica__Young
Grammica,C_cephalanthii,1567,D,9,seed,2018-04-19,5:03:34 PM,,,s,675,φPSII,0.284180387,Grammica__φPSII,Seed,Grammica__Seed
Grammica,C_tasmanica,17-15,D,2,young,2018-05-03,1:32:11 PM,,,y,676,φPSII,0.284552846,Grammica__φPSII,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,B,2,old,2018-05-25,2:16:35 PM,,,o,677,φPSII,0.284671533,Grammica__φPSII,Old,Grammica__Old
Grammica,C_tasmanica,17-15,C,3,haustorium,2018-05-29,1:36:57 PM,,,h,678,φPSII,0.284699806,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,G,3,young,2018-04-03,5:15:39 PM,,,y,679,φPSII,0.286092715,Grammica__φPSII,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,B,2,haustorium,2018-05-25,2:25:32 PM,,,h,680,φPSII,0.286557377,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,6,haustorium,2018-04-17,2:21:56 PM,,,h,681,φPSII,0.286868687,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,C,1,old,2018-05-03,12:43:03 PM,,,o,682,φPSII,0.287215412,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,D,1,flower,2018-07-06,2:13:32 PM,,,f,683,φPSII,0.287562189,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_polygonorum,1705,S,2,seedling,2017-11-09,6:22:52 PM,,,sdlg,685,φPSII,0.288265306,Grammica__φPSII,Seedling,Grammica__Seedling
Grammica,C_sandwichiana,155,B,1,young,2018-01-25,12:41:23 PM,,,y,686,φPSII,0.289473684,Grammica__φPSII,Young,Grammica__Young
Grammica,C_australis,1382,C,2,young,2017-12-13,2:21:20 PM,,,y,688,φPSII,0.291118421,Grammica__φPSII,Young,Grammica__Young
Grammica,C_cephalanthii,1567,D,1,young,2018-02-16,2:57:26 PM,,,y,690,φPSII,0.292783505,Grammica__φPSII,Young,Grammica__Young
Grammica,C_sandwichiana,155,C,1,young,2017-12-13,3:38:43 PM,,,y,691,φPSII,0.292783505,Grammica__φPSII,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,C,6,haustorium,2018-05-25,3:09:23 PM,,,h,693,φPSII,0.294275492,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,E,2,haustorium,2018-05-25,6:16:41 PM,,,h,694,φPSII,0.295154185,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,G,6,seed (old),2018-05-29,12:53:01 PM,,,s,695,φPSII,0.295384615,Grammica__φPSII,Seed,Grammica__Seed
Grammica,C_tasmanica,17-15,D,4,young,2018-05-29,10:36:38 AM,,,y,696,φPSII,0.295918367,Grammica__φPSII,Young,Grammica__Young
Grammica,C_polygonorum,1705,X,2,seed,2017-11-02,11:20:52 AM,,,s,697,φPSII,0.296559905,Grammica__φPSII,Seed,Grammica__Seed
Grammica,C_indecora,ss16-17,A,3,old,2017-12-13,1:22:55 PM,,,o,698,φPSII,0.296610169,Grammica__φPSII,Old,Grammica__Old
Grammica,C_tasmanica,17-15,D,3,young,2018-05-29,10:36:38 AM,,,y,699,φPSII,0.296610169,Grammica__φPSII,Young,Grammica__Young
Grammica,C_cephalanthii,1567,A,1,young,2017-11-15,1:33:03 PM,,,y,700,φPSII,0.296650718,Grammica__φPSII,Young,Grammica__Young
Grammica,C_tasmanica,17-15,C,4,haustorium,2018-05-29,1:36:57 PM,,,h,701,φPSII,0.296904611,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_costaricensis,CUCO,C,3,haustorium,2018-05-25,3:09:23 PM,,,h,702,φPSII,0.29751462,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_costaricensis,CUCO,-,1,seedling,2018-03-15,4:05:03 PM,,,sdlg,703,φPSII,0.302020202,Grammica__φPSII,Seedling,Grammica__Seedling
Grammica,C_denticulata,ss13-46,C,5,haustorium,2018-05-29,12:02:27 PM,,,h,704,φPSII,0.303092784,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,4,young,2018-04-17,1:55:52 PM,,,y,705,φPSII,0.303317536,Grammica__φPSII,Young,Grammica__Young
Grammica,C_australis,1382,B,1,young,2017-12-13,3:07:51 PM,,,y,706,φPSII,0.304189435,Grammica__φPSII,Young,Grammica__Young
Grammica,C_polygonorum,1705,B,3,young,2017-12-13,1:59:42 PM,,,y,707,φPSII,0.30449827,Grammica__φPSII,Young,Grammica__Young
Grammica,C_cephalanthii,1567,F,6,old,2018-03-23,4:26:33 PM,,,o,709,φPSII,0.305057096,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,E,1,haustorium,2018-05-25,6:16:41 PM,,,h,710,φPSII,0.305511811,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,A,2,flower,2018-07-06,11:02:42 AM,,,f,711,φPSII,0.308131241,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_denticulata,ss13-46,C,4,haustorium,2018-05-29,12:02:27 PM,,,h,712,φPSII,0.308282209,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,B,5,old,2018-05-29,3:42:33 PM,,,o,713,φPSII,0.309859155,Grammica__φPSII,Old,Grammica__Old
Grammica,C_costaricensis,CUCO,B,2,young,2018-05-25,2:04:09 PM,,,y,714,φPSII,0.310344828,Grammica__φPSII,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,D,3,young,2018-05-29,4:47:59 PM,,,y,715,φPSII,0.311294766,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,C,7,flower,2018-05-25,1:42:20 PM,,,f,716,φPSII,0.311403509,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,D,1,young,2018-05-29,10:36:38 AM,,,y,717,φPSII,0.311827957,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,A,2,haustorium,2018-05-03,3:52:11 PM,,,h,718,φPSII,0.311937612,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_costaricensis,CUCO,C,1,old,2018-05-25,2:54:09 PM,,,o,719,φPSII,0.312101911,Grammica__φPSII,Old,Grammica__Old
Grammica,C_gracillima,CUGR,B,1,young,2018-07-06,10:33:15 AM,,,y,720,φPSII,0.312101911,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,E,4,flower,2018-07-06,2:26:42 PM,,,f,722,φPSII,0.31237911,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_compacta,1566,A,1,young,2017-11-15,11:37:17 AM,,,y,723,φPSII,0.312433581,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,E,2,flower,2018-07-06,2:26:42 PM,,,f,724,φPSII,0.314,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_costaricensis,CUCO,C,5,haustorium,2018-05-25,3:09:23 PM,,,h,725,φPSII,0.314639476,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,B,2,young,2018-05-29,3:33:16 PM,,,y,726,φPSII,0.314814815,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,D,5,haustorium,2018-05-25,1:08:20 PM,,,h,727,φPSII,0.314855876,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,A,4,flower,2018-05-29,4:21:52 PM,,,f,728,φPSII,0.316166884,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_indecora,ss16-17,B,2,old,2018-01-25,12:10:09 PM,,,o,729,φPSII,0.317204301,Grammica__φPSII,Old,Grammica__Old
Grammica,C_costaricensis,CUCO,B,1,haustorium,2018-05-25,2:25:32 PM,,,h,730,φPSII,0.319280495,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_costaricensis,CUCO,A,2,young,2018-05-03,1:03:52 PM,,,y,732,φPSII,0.319444444,Grammica__φPSII,Young,Grammica__Young
Grammica,C_polygonorum,1705,C,3,seed,2017-12-13,1:00:53 PM,,,s,733,φPSII,0.320578231,Grammica__φPSII,Seed,Grammica__Seed
Grammica,C_cephalanthii,1567,F,9,seed (old),2018-05-29,12:23:38 PM,,,s,734,φPSII,0.321245421,Grammica__φPSII,Seed,Grammica__Seed
Grammica,C_australis,1382,A,2,young,2018-01-25,11:09:17 AM,,,y,735,φPSII,0.322368421,Grammica__φPSII,Young,Grammica__Young
Grammica,C_cephalanthii,1567,A,1,young,2017-11-15,1:24:27 PM,,,y,736,φPSII,0.323054332,Grammica__φPSII,Young,Grammica__Young
Grammica,C_tasmanica,17-15,A,6,haustorium,2018-04-17,3:29:24 PM,,,h,738,φPSII,0.323529412,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,A,6,flower,2018-07-06,11:02:42 AM,,,f,739,φPSII,0.324324324,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_indecora,ss16-17,-,2,seedling,8/24/18,13:19:55,,,sdlg,740,φPSII,0.325,Grammica__φPSII,Seedling,Grammica__Seedling
Grammica,C_tasmanica,17-15,B,5,old,2018-04-17,2:09:31 PM,,,o,741,φPSII,0.325068871,Grammica__φPSII,Old,Grammica__Old
Grammica,C_cephalanthii,1567,E,2,young,2018-03-08,12:56:48 PM,,,y,742,φPSII,0.325068871,Grammica__φPSII,Young,Grammica__Young
Grammica,C_tasmanica,17-15,-,1,seedling,8/24/18,12:55:20,,,sdlg,743,φPSII,0.325203252,Grammica__φPSII,Seedling,Grammica__Seedling
Grammica,C_californica,ss17-105,D,6,flower,2018-07-06,2:13:32 PM,,,f,744,φPSII,0.325615051,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_polygonorum,1705,C,5,seed,2017-12-13,1:00:53 PM,,,s,745,φPSII,0.326829268,Grammica__φPSII,Seed,Grammica__Seed
Grammica,C_californica,ss17-105,A,4,old,2018-05-03,3:45:01 PM,,,o,746,φPSII,0.32745098,Grammica__φPSII,Old,Grammica__Old
Grammica,C_polygonorum,1705,A,2,young,2018-01-25,9:48:59 AM,,,y,747,φPSII,0.328358209,Grammica__φPSII,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,D,1,young,2018-05-29,4:47:59 PM,,,y,748,φPSII,0.32837407,Grammica__φPSII,Young,Grammica__Young
Grammica,C_tasmanica,17-15,A,3,haustorium,2018-04-17,3:29:24 PM,,,h,749,φPSII,0.328869048,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,D,4,haustorium,2018-06-22,4:57:03 PM,,,h,750,φPSII,0.32919708,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,A,1,seedling,8/24/18,13:52:40,,,sdlg,751,φPSII,0.332493703,Grammica__φPSII,Seedling,Grammica__Seedling
Grammica,C_indecora,ss16-17,A,4,old,2017-12-13,1:22:55 PM,,,o,752,φPSII,0.333333333,Grammica__φPSII,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,A,1,old,2018-05-29,3:19:24 PM,,,o,753,φPSII,0.333333333,Grammica__φPSII,Old,Grammica__Old
Grammica,C_costaricensis,CUCO,C,2,old,2018-05-25,2:54:09 PM,,,o,754,φPSII,0.333333333,Grammica__φPSII,Old,Grammica__Old
Grammica,C_costaricensis,CUCO,C,2,young,2018-05-25,2:39:54 PM,,,y,755,φPSII,0.333333333,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,C,1,flower,2018-05-25,1:42:20 PM,,,f,756,φPSII,0.333745365,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_californica,ss17-105,C,2,young,2018-05-03,12:32:45 PM,,,y,757,φPSII,0.335078534,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,C,2,old,2018-05-03,12:43:03 PM,,,o,759,φPSII,0.33627204,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,B,8,flower,2018-05-29,3:51:20 PM,,,f,761,φPSII,0.339658444,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_polygonorum,1705,B,1,young,2017-12-13,1:59:42 PM,,,y,762,φPSII,0.339805825,Grammica__φPSII,Young,Grammica__Young
Grammica,C_cephalanthii,1567,D,1,young,2018-03-08,12:22:11 PM,,,y,763,φPSII,0.340086831,Grammica__φPSII,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,A,2,old,2018-05-03,1:13:39 PM,,,o,765,φPSII,0.340807175,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,D,5,flower,2018-07-06,2:13:32 PM,,,f,766,φPSII,0.341568206,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_denticulata,ss13-46,C,2,haustorium,2018-05-29,12:02:27 PM,,,h,767,φPSII,0.341772152,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_tasmanica,17-15,B,1,young,2018-04-17,1:55:52 PM,,,y,768,φPSII,0.343283582,Grammica__φPSII,Young,Grammica__Young
Grammica,C_tasmanica,17-15,A,1,haustorium,2017-12-21,12:12:19 PM,,,h,769,φPSII,0.345070423,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_denticulata,ss13-46,A,2,young,2018-05-29,11:11:53 AM,,,y,770,φPSII,0.346666667,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,A,3,flower,2018-05-29,4:21:52 PM,,,f,771,φPSII,0.347633136,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_californica,ss17-105,E,6,haustorium,2018-05-25,6:16:41 PM,,,h,773,φPSII,0.348314607,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_polygonorum,1705,C,3,young,2017-12-13,11:29:05 AM,,,y,774,φPSII,0.34914611,Grammica__φPSII,Young,Grammica__Young
Grammica,C_indecora,ss16-17,-,1,seedling,8/24/18,13:36:39,,,sdlg,775,φPSII,0.350340136,Grammica__φPSII,Seedling,Grammica__Seedling
Grammica,C_tasmanica,17-15,C,6,young,2018-05-29,1:12:22 PM,,,y,776,φPSII,0.350340136,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,E,5,haustorium,2018-05-25,6:16:41 PM,,,h,777,φPSII,0.350649351,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,E,1,young,2018-03-08,12:56:48 PM,,,y,779,φPSII,0.351598174,Grammica__φPSII,Young,Grammica__Young
Grammica,C_polygonorum,1705,C,4,seed,2017-12-13,1:00:53 PM,,,s,780,φPSII,0.352261307,Grammica__φPSII,Seed,Grammica__Seed
Grammica,C_californica,ss17-105,B,3,haustorium,2018-05-29,4:03:02 PM,,,h,781,φPSII,0.352422907,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_indecora,ss16-17,A,2,old,2017-12-13,1:22:55 PM,,,o,782,φPSII,0.353293413,Grammica__φPSII,Old,Grammica__Old
Grammica,C_tasmanica,17-15,A,5,young,2018-04-17,2:43:56 PM,,,y,784,φPSII,0.354231975,Grammica__φPSII,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,C,3,old,2018-05-25,2:54:09 PM,,,o,786,φPSII,0.357664234,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,B,4,haustorium,2018-05-29,4:03:02 PM,,,h,787,φPSII,0.359183673,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,A,3,seedling,8/24/18,14:03:55,,,sdlg,788,φPSII,0.359201774,Grammica__φPSII,Seedling,Grammica__Seedling
Grammica,C_tasmanica,17-15,B,6,young,2018-04-17,1:55:52 PM,,,y,789,φPSII,0.359223301,Grammica__φPSII,Young,Grammica__Young
Grammica,C_tasmanica,17-15,A,2,haustorium,2018-04-17,3:29:24 PM,,,h,790,φPSII,0.360197368,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_australis,1382,-,2,seedling,2017-11-02,3:16:57 PM,,,sdlg,791,φPSII,0.360711262,Grammica__φPSII,Seedling,Grammica__Seedling
Grammica,C_cephalanthii,1567,D,3,young,2018-03-08,12:22:11 PM,,,y,792,φPSII,0.361111111,Grammica__φPSII,Young,Grammica__Young
Grammica,C_polygonorum,1705,C,2,seed,2017-12-13,1:00:53 PM,,,s,793,φPSII,0.361184211,Grammica__φPSII,Seed,Grammica__Seed
Grammica,C_californica,ss17-105,B,3,old,2018-05-29,3:42:33 PM,,,o,794,φPSII,0.362318841,Grammica__φPSII,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,C,4,old,2018-05-29,11:52:58 AM,,,o,796,φPSII,0.362426036,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,E,9,haustorium,2018-05-25,6:16:41 PM,,,h,797,φPSII,0.363501484,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_cephalanthii,1567,A,2,old,2017-11-15,1:40:51 PM,,,o,799,φPSII,0.364705882,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,D,5,young,2018-05-25,12:42:05 PM,,,y,800,φPSII,0.364705882,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,A,1,young,2018-05-03,3:35:43 PM,,,y,802,φPSII,0.365671642,Grammica__φPSII,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,B,5,young,2018-05-25,2:04:09 PM,,,y,803,φPSII,0.365695793,Grammica__φPSII,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,D,2,young,2018-05-29,4:47:59 PM,,,y,804,φPSII,0.366043614,Grammica__φPSII,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,A,1,young,2018-05-03,1:03:52 PM,,,y,806,φPSII,0.366391185,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,A,3,haustorium,2018-05-03,3:52:11 PM,,,h,807,φPSII,0.366592428,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,E,4,young,2018-05-25,5:35:48 PM,,,y,808,φPSII,0.367346939,Grammica__φPSII,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,B,1,haustorium,2018-06-20,1:19:35 PM,,,h,809,φPSII,0.367637942,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,D,4,haustorium,2018-05-25,1:08:20 PM,,,h,811,φPSII,0.368421053,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,E,7,haustorium,2018-05-25,6:16:41 PM,,,h,812,φPSII,0.369198312,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,A,1,haustorium,2018-05-03,3:52:11 PM,,,h,813,φPSII,0.369819341,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_costaricensis,CUCO,B,3,old,2018-05-25,2:16:35 PM,,,o,814,φPSII,0.370873786,Grammica__φPSII,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,C,1,old,2018-05-29,11:52:58 AM,,,o,815,φPSII,0.370988447,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,C,3,flower,2018-05-25,1:42:20 PM,,,f,816,φPSII,0.371144279,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_californica,ss17-105,B,6,flower,2018-05-29,3:51:20 PM,,,f,817,φPSII,0.371314741,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,D,3,young,2018-05-03,1:32:11 PM,,,y,818,φPSII,0.372093023,Grammica__φPSII,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,A,1,old,2018-05-03,1:13:39 PM,,,o,820,φPSII,0.373101952,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,B,3,flower,2018-05-29,3:51:20 PM,,,f,821,φPSII,0.373295455,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_cephalanthii,1567,A,3,old,2017-11-15,1:53:59 PM,,,o,824,φPSII,0.374407583,Grammica__φPSII,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,B,4,haustorium,2018-06-20,1:19:35 PM,,,h,825,φPSII,0.374449339,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_costaricensis,CUCO,C,1,young,2018-05-25,2:39:54 PM,,,y,826,φPSII,0.374545455,Grammica__φPSII,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,C,1,flower,2018-06-07,12:39:09 PM,,,f,827,φPSII,0.374792703,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_denticulata,ss13-46,C,1,young,2018-05-29,11:43:17 AM,,,y,829,φPSII,0.375757576,Grammica__φPSII,Young,Grammica__Young
Grammica,C_tasmanica,17-15,D,2,young,2018-05-29,10:36:38 AM,,,y,830,φPSII,0.375796178,Grammica__φPSII,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,B,1,old,2018-06-20,1:09:13 PM,,,o,831,φPSII,0.376417234,Grammica__φPSII,Old,Grammica__Old
Grammica,C_denticulata,ss13-46,C,6,flower,2018-06-20,3:03:14 PM,,,f,832,φPSII,0.376923077,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_costaricensis,CUCO,B,6,young,2018-05-25,2:04:09 PM,,,y,833,φPSII,0.378109453,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,D,4,young,2018-05-25,12:42:05 PM,,,y,834,φPSII,0.379962193,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,E,2,old,2018-05-25,6:05:05 PM,,,o,835,φPSII,0.380165289,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,C,3,old,2018-05-03,12:43:03 PM,,,o,836,φPSII,0.380237154,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,E,7,flower,2018-07-06,2:26:42 PM,,,f,837,φPSII,0.380323054,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_californica,ss17-105,A,5,flower,2018-05-29,4:21:52 PM,,,f,838,φPSII,0.381208054,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_denticulata,ss13-46,B,2,old,2018-06-20,1:09:13 PM,,,o,839,φPSII,0.381877023,Grammica__φPSII,Old,Grammica__Old
Grammica,C_australis,1382,A,1,young,2018-01-25,11:09:17 AM,,,y,840,φPSII,0.382189239,Grammica__φPSII,Young,Grammica__Young
Grammica,C_costaricensis,CUCO,B,5,haustorium,2018-05-25,2:25:32 PM,,,h,841,φPSII,0.383458647,Grammica__φPSII,Haustorium,Grammica__Haustorium
Grammica,C_californica,ss17-105,A,8,flower,2018-05-29,4:21:52 PM,,,f,842,φPSII,0.385899814,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_californica,ss17-105,B,3,young,2018-05-29,3:33:16 PM,,,y,843,φPSII,0.386363636,Grammica__φPSII,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,A,4,flower,2018-07-06,11:02:42 AM,,,f,844,φPSII,0.386752137,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_denticulata,ss13-46,A,1,flower,2018-07-06,11:02:42 AM,,,f,845,φPSII,0.386792453,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_tasmanica,17-15,A,1,young,2017-12-21,11:50:46 AM,,,y,846,φPSII,0.388157895,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,E,4,old,2018-05-25,6:05:05 PM,,,o,847,φPSII,0.388586957,Grammica__φPSII,Old,Grammica__Old
Grammica,C_cephalanthii,1567,D,2,young,2018-03-08,12:22:11 PM,,,y,848,φPSII,0.389215686,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,E,1,flower,2018-07-06,2:26:42 PM,,,f,849,φPSII,0.389289392,Grammica__φPSII,Flower,Grammica__Flower
Grammica,C_denticulata,ss13-46,A,4,young,2018-05-29,11:11:53 AM,,,y,851,φPSII,0.390532544,Grammica__φPSII,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,2,2,seedling,2018-05-01,2:22:18 PM,,,sdlg,852,φPSII,0.390547264,Grammica__φPSII,Seedling,Grammica__Seedling
Grammica,C_indecora,ss16-17,-,2,seedling,8/24/18,13:36:39,,,sdlg,853,φPSII,0.392,Grammica__φPSII,Seedling,Grammica__Seedling
Grammica,C_tasmanica,17-15,B,5,young,2018-04-17,1:55:52 PM,,,y,856,φPSII,0.398058252,Grammica__φPSII,Young,Grammica__Young
Grammica,C_californica,ss17-105,D,3,old,2018-05-25,12:53:49 PM,,,o,857,φPSII,0.398373984,Grammica__φPSII,Old,Grammica__Old
Grammica,C_californica,ss17-105,A,6,flower,2018-05-29,4:21:52 PM,,,f,858,φPSII,0.399209486,Grammica__φPSII,Flower,Grammica__Flower
