Subgenus,Species,Accession.,Individual,Tissue.edit,Metric,mean,n,sd
Grammica,C_cephalanthii,1567,D,y,Ft,0.0555,9,0.025703404443769704
Grammica,C_cephalanthii,1567,D,y,Fo.,0.04123843988888889,9,0.01758598013682863
Grammica,C_cephalanthii,1567,D,y,Fv.Fm,0.56853762,9,0.1108591918816889
Grammica,C_cephalanthii,1567,D,y,φPSII,0.2830156671111111,9,0.06682735651908975
Grammica,C_cephalanthii,1567,D,y,ΦNPQ,0.2338619021111111,9,0.18190009989895167
Grammica,C_cephalanthii,1567,D,y,Φf.D,0.48312243111111114,9,0.18118114533037982
Grammica,C_cephalanthii,1567,D,y,NPQ,0.6673162378888888,9,0.613980512826207
Grammica,C_cephalanthii,1567,D,y,X1.qP,0.38793239,9,0.09028150288502691
Grammica,C_cephalanthii,1567,D,o,Fo,0.0222,7,0.017998148052878478
Grammica,C_cephalanthii,1567,D,o,Fm,0.0427,7,0.03713583175317337
Grammica,C_cephalanthii,1567,D,o,Ft,0.021085714285714287,7,0.016042592119254354
Grammica,C_cephalanthii,1567,D,o,Fo.,0.01653353657142857,7,0.012859040579077972
Grammica,C_cephalanthii,1567,D,o,Fv.Fm,0.443634333,7,0.0747883137843448
Grammica,C_cephalanthii,1567,D,o,φPSII,0.1403601337142857,7,0.08894612219969446
Grammica,C_cephalanthii,1567,D,o,ΦNPQ,0.29238527757142857,7,0.05510285864063217
Grammica,C_cephalanthii,1567,D,o,Φf.D,0.5672545887142857,7,0.10856143226395597
Grammica,C_cephalanthii,1567,D,o,NPQ,0.5407237857142857,7,0.17625862010829338
Grammica,C_cephalanthii,1567,D,o,X1.qP,0.6051773041428571,7,0.20749331931026752
Grammica,C_cephalanthii,1567,D,h,Fo,0.07289999999999999,3,0.0036290494623248126
Grammica,C_cephalanthii,1567,D,h,Fm,0.15816666666666668,3,0.0025106440076867326
Grammica,C_cephalanthii,1567,D,h,Ft,0.06603333333333333,3,0.005651843357112201
Grammica,C_cephalanthii,1567,D,h,Fo.,0.049363114,3,0.002046818833534369
Grammica,C_cephalanthii,1567,D,h,Fv.Fm,0.625137497,8,0.07894850609400905
Grammica,C_cephalanthii,1567,D,h,φPSII,0.15194541425,8,0.026056929325425325
Grammica,C_cephalanthii,1567,D,h,ΦNPQ,0.473668229,8,0.0805956883893969
Grammica,C_cephalanthii,1567,D,h,Φf.D,0.374386357,8,0.08838803366247003
Grammica,C_cephalanthii,1567,D,h,NPQ,1.367593235875,8,0.5189680533406604
Grammica,C_cephalanthii,1567,D,h,X1.qP,0.625143130125,8,0.09263454847737479
Grammica,C_cephalanthii,1567,D,f,Fo,0.10085,8,0.03569269633172271
Grammica,C_cephalanthii,1567,D,f,Fm,0.27286666666666665,6,0.14655846160036842
Grammica,C_cephalanthii,1567,D,f,Ft,0.12997142857142857,7,0.06096659506882202
Grammica,C_cephalanthii,1567,D,f,Fo.,0.080563863625,8,0.030893963051787397
Grammica,C_cephalanthii,1567,D,f,Fv.Fm,0.6675102540909091,11,0.06979408092854476
Grammica,C_cephalanthii,1567,D,f,φPSII,0.1854056199090909,11,0.04685595306512151
Grammica,C_cephalanthii,1567,D,f,ΦNPQ,0.3627048452727273,11,0.037669862026315774
Grammica,C_cephalanthii,1567,D,f,Φf.D,0.45188953509090907,11,0.06126792245034364
Grammica,C_cephalanthii,1567,D,f,NPQ,0.8218133415454545,11,0.16657853601400974
Grammica,C_cephalanthii,1567,D,f,X1.qP,0.6473282221818182,11,0.08601072816453621
Grammica,C_cephalanthii,1567,D,s,Fo,0.16515,10,0.03979394845115691
Grammica,C_cephalanthii,1567,D,s,Fm,0.48467499999999997,8,0.1121802217097878
Grammica,C_cephalanthii,1567,D,s,Ft,0.19615,8,0.047860153423430286
Grammica,C_cephalanthii,1567,D,s,Fo.,0.12007971418181818,11,0.03258551986036457
Grammica,C_cephalanthii,1567,D,s,Fv.Fm,0.674946233,14,0.0505138299481438
Grammica,C_cephalanthii,1567,D,s,φPSII,0.17536351664285715,14,0.06601293933184944
Grammica,C_cephalanthii,1567,D,s,ΦNPQ,0.43018827508333335,12,0.05217646822674491
Grammica,C_cephalanthii,1567,D,s,Φf.D,0.38589514476923076,13,0.07797450082331554
Grammica,C_cephalanthii,1567,D,s,NPQ,1.2726261775714285,14,0.4311690230544093
Grammica,C_cephalanthii,1567,D,s,X1.qP,0.6380039499285715,14,0.13301926564510677
Grammica,C_cephalanthii,1567,E,y,Fo,0.0314,3,0.008923564310296644
Grammica,C_cephalanthii,1567,E,y,Fm,0.0773,3,0.029702020133317533
Grammica,C_cephalanthii,1567,E,y,Ft,0.03153333333333333,3,0.009700687260876587
Grammica,C_cephalanthii,1567,E,y,Fo.,0.024791001333333333,3,0.00720967570247659
Grammica,C_cephalanthii,1567,E,y,Fv.Fm,0.5838571443333334,3,0.04326348507692541
Grammica,C_cephalanthii,1567,E,y,φPSII,0.31574135799999997,3,0.041317897693392294
Grammica,C_cephalanthii,1567,E,y,ΦNPQ,0.2669393366666667,3,0.02575256165739589
Grammica,C_cephalanthii,1567,E,y,Φf.D,0.41731930533333333,3,0.06085765925529646
Grammica,C_cephalanthii,1567,E,y,NPQ,0.652893396,3,0.14087363642907597
Grammica,C_cephalanthii,1567,E,y,X1.qP,0.315205972,3,0.05984688870361342
Grammica,C_cephalanthii,1567,E,o,Fo,0.00638,5,0.0037198118231975123
Grammica,C_cephalanthii,1567,E,o,Fm,0.01022,5,0.007863650551747578
Grammica,C_cephalanthii,1567,E,o,Ft,0.00688,5,0.004181746046808678
Grammica,C_cephalanthii,1567,E,o,Fo.,0.005194228,5,0.0026405972523255985
Grammica,C_cephalanthii,1567,E,o,Fv.Fm,0.4555511525,2,0.028534590583535826
Grammica,C_cephalanthii,1567,E,o,φPSII,0.0277372262,5,0.06202232329048817
Grammica,C_cephalanthii,1567,E,o,ΦNPQ,0.1379717758,5,0.19309357899132795
Grammica,C_cephalanthii,1567,E,o,Φf.D,0.585727495,2,0.01826027036303251
Grammica,C_cephalanthii,1567,E,o,NPQ,0.234820836,5,0.32690523345768563
Grammica,C_cephalanthii,1567,E,o,X1.qP,0.8157497,2,0.26056927313131145
Grammica,C_cephalanthii,1567,F,o,Fo,0.02756,5,0.008369468322420486
Grammica,C_cephalanthii,1567,F,o,Fm,0.06118,5,0.019217101758589927
Grammica,C_cephalanthii,1567,F,o,Ft,0.0303,5,0.008678421515460055
Grammica,C_cephalanthii,1567,F,o,Fo.,0.0223401872,5,0.006934224942658639
Grammica,C_cephalanthii,1567,F,o,Fv.Fm,0.5487579793999999,5,0.035939905015931105
Grammica,C_cephalanthii,1567,F,o,φPSII,0.24519979120000002,5,0.047925317710505115
Grammica,C_cephalanthii,1567,F,o,ΦNPQ,0.2562118298,5,0.044925400541986245
Grammica,C_cephalanthii,1567,F,o,Φf.D,0.498588379,5,0.01652674018279214
Grammica,C_cephalanthii,1567,F,o,NPQ,0.5142847582,5,0.09268421726731023
Grammica,C_cephalanthii,1567,F,o,X1.qP,0.4542654222,5,0.061326031685962595
Grammica,C_cephalanthii,1567,F,s,Fo,0.19083333333333333,3,0.02117317485247154
Grammica,C_cephalanthii,1567,F,s,Fm,0.4896,5,0.07593642077422402
Grammica,C_cephalanthii,1567,F,s,Ft,0.21884285714285714,7,0.037551203138419635
Grammica,C_cephalanthii,1567,F,s,Fo.,0.1508453795,4,0.012532015575557975
Grammica,C_cephalanthii,1567,F,s,Fv.Fm,0.5797789017777778,9,0.04776234500539071
Grammica,C_cephalanthii,1567,F,s,φPSII,0.21421126733333332,9,0.08216912429020534
Grammica,C_cephalanthii,1567,F,s,ΦNPQ,0.34653943311111113,9,0.042718143216642246
Grammica,C_cephalanthii,1567,F,s,Φf.D,0.43924929966666665,9,0.07556888990010482
Grammica,C_cephalanthii,1567,F,s,NPQ,0.8084915325555556,9,0.16705931042924851
Grammica,C_cephalanthii,1567,F,s,X1.qP,0.49645580899999997,9,0.19258743404406897
Grammica,C_cephalanthii,1567,G,y,Fo,0.06193333333333333,3,0.017764383843334768
Grammica,C_cephalanthii,1567,G,y,Fm,0.14706666666666668,3,0.04302108010421558
Grammica,C_cephalanthii,1567,G,y,Ft,0.050833333333333335,3,0.0037872593432894622
Grammica,C_cephalanthii,1567,G,y,Fo.,0.04092319666666667,3,0.004823939896513256
Grammica,C_cephalanthii,1567,G,y,Fv.Fm,0.5785008423333333,3,0.00375185623982375
Grammica,C_cephalanthii,1567,G,y,φPSII,0.24834717166666667,3,0.04658015641751316
Grammica,C_cephalanthii,1567,G,y,ΦNPQ,0.3168821115,2,1.668156820700846e-4
Grammica,C_cephalanthii,1567,G,y,Φf.D,0.36156654433333335,3,0.08256367672852408
Grammica,C_cephalanthii,1567,G,y,NPQ,1.1865226763333332,3,0.7115486057421361
Grammica,C_cephalanthii,1567,G,y,X1.qP,0.3716178193333333,3,0.03585814716856327
Grammica,C_cephalanthii,1567,G,o,Fo,0.01658,5,0.006008910050916056
Grammica,C_cephalanthii,1567,G,o,Fm,0.03332,5,0.013901330871538883
Grammica,C_cephalanthii,1567,G,o,Ft,0.01764,5,0.006566810489118747
Grammica,C_cephalanthii,1567,G,o,Fo.,0.013439508,5,0.004956980848178607
Grammica,C_cephalanthii,1567,G,o,Fv.Fm,0.49062095040000003,5,0.04086450716034955
Grammica,C_cephalanthii,1567,G,o,φPSII,0.2094515494,5,0.03872657740771177
Grammica,C_cephalanthii,1567,G,o,ΦNPQ,0.2496053282,5,0.032538615990499994
Grammica,C_cephalanthii,1567,G,o,Φf.D,0.5409431228,5,0.049660711638922946
Grammica,C_cephalanthii,1567,G,o,NPQ,0.4671560942,5,0.09135449226362795
Grammica,C_cephalanthii,1567,G,o,X1.qP,0.4756831582,5,0.05681929003517458
Grammica,C_cephalanthii,1567,G,h,Fo,0.088225,4,0.02613661225178198
Grammica,C_cephalanthii,1567,G,h,Fm,0.18825,4,0.07937885948622173
Grammica,C_cephalanthii,1567,G,h,Ft,0.07965,4,0.03293027988543877
Grammica,C_cephalanthii,1567,G,h,Fo.,0.05730819425,4,0.018809084702854917
Grammica,C_cephalanthii,1567,G,h,Fv.Fm,0.504810677,4,0.08600255980801717
Grammica,C_cephalanthii,1567,G,h,φPSII,0.0940114155,4,0.020345067309859074
Grammica,C_cephalanthii,1567,G,h,ΦNPQ,0.47794361325,4,0.03407832951774042
Grammica,C_cephalanthii,1567,G,h,Φf.D,0.42804497124999996,4,0.041446981794152564
Grammica,C_cephalanthii,1567,G,h,NPQ,1.13065433825,4,0.19823394480219636
Grammica,C_cephalanthii,1567,G,h,X1.qP,0.7059383553333334,3,0.06725407501742141
Grammica,C_cephalanthii,1567,G,s,Fo,0.160675,4,0.02635151798284114
Grammica,C_cephalanthii,1567,G,s,Fm,0.40578000000000003,5,0.10068997964047861
Grammica,C_cephalanthii,1567,G,s,Ft,0.20208,5,0.055722499943918535
Grammica,C_cephalanthii,1567,G,s,Fo.,0.1255967705,4,0.01833827413133716
Grammica,C_cephalanthii,1567,G,s,Fv.Fm,0.5462943155714286,7,0.05459334356664841
Grammica,C_cephalanthii,1567,G,s,φPSII,0.158097661,7,0.08823502726731686
Grammica,C_cephalanthii,1567,G,s,ΦNPQ,0.3069811944285714,7,0.07713930816279169
Grammica,C_cephalanthii,1567,G,s,Φf.D,0.5349211445714286,7,0.14742992130953478
Grammica,C_cephalanthii,1567,G,s,NPQ,0.6371650607142857,7,0.27321717630586007
Grammica,C_cephalanthii,1567,G,s,X1.qP,0.6286300181428571,7,0.20899948735164633
Grammica,C_compacta,1566,-,sdlg,Fo,0.084425,4,0.013487370635771332
Grammica,C_compacta,1566,-,sdlg,Fm,0.18985,6,0.0624533986264959
Grammica,C_compacta,1566,-,sdlg,Ft,0.06392,5,0.019512483183849256
Grammica,C_compacta,1566,-,sdlg,Fo.,0.0478490824,5,0.008106199829185548
Grammica,C_compacta,1566,-,sdlg,Fv.Fm,0.5223626435,6,0.06410058583910007
Grammica,C_compacta,1566,-,sdlg,φPSII,0.099773243,1,NA
Grammica,C_compacta,1566,-,sdlg,ΦNPQ,0.41719179733333334,3,0.0309092717141869
Grammica,C_compacta,1566,-,sdlg,Φf.D,0.45995545783333336,6,0.0974942480453317
Grammica,C_compacta,1566,-,sdlg,NPQ,1.1358651991428572,7,0.4141047720988233
Grammica,C_compacta,1566,-,sdlg,X1.qP,0.9467157665,8,0.5721142023334076
Grammica,C_compacta,1566,A,y,Fo,0.04635,2,0.008697413408594534
Grammica,C_compacta,1566,A,y,Fm,0.10075,2,0.022556706319850864
Grammica,C_compacta,1566,A,y,Ft,0.05415,2,0.014919953083036149
Grammica,C_compacta,1566,A,y,Fo.,0.040227033,2,0.010116841176372097
Grammica,C_compacta,1566,A,y,Fv.Fm,0.5380359655,2,0.01710147579083929
Grammica,C_compacta,1566,A,y,φPSII,0.2822888315,2,0.042631113577239595
Grammica,C_compacta,1566,A,y,ΦNPQ,0.18342918400000002,2,0.07110070407702163
Grammica,C_compacta,1566,A,y,Φf.D,0.5342819839999999,2,0.028469591206888856
Grammica,C_compacta,1566,A,y,NPQ,0.3473577435,2,0.15158631532303454
Grammica,C_compacta,1566,A,y,X1.qP,0.393996242,2,0.032932447573086596
Grammica,C_compacta,1566,A,o,Fo,0.037125,4,0.012746339343775006
Grammica,C_compacta,1566,A,o,Fm,0.0744,4,0.03788896057340889
Grammica,C_compacta,1566,A,o,Ft,0.044725,4,0.01645465992761119
Grammica,C_compacta,1566,A,o,Fo.,0.032789519,4,0.01039730910511109
Grammica,C_compacta,1566,A,o,Fv.Fm,0.46874528475,4,0.0960730231980627
Grammica,C_compacta,1566,A,o,φPSII,0.22480680625,4,0.06754343780689444
Grammica,C_compacta,1566,A,o,ΦNPQ,0.14567941625,4,0.08890875354601441
Grammica,C_compacta,1566,A,o,Φf.D,0.6295137775,4,0.08989993969301782
Grammica,C_compacta,1566,A,o,NPQ,0.24758105325,4,0.17381559317639655
Grammica,C_compacta,1566,A,o,X1.qP,0.46896984775,4,0.06492304045451541
Grammica,C_compacta,1566,A,h,Fo,0.125,2,0.039456558390209354
Grammica,C_compacta,1566,A,h,Fm,0.34775,2,0.13413815639108806
Grammica,C_compacta,1566,A,h,Ft,0.1245,2,0.03747665940288701
Grammica,C_compacta,1566,A,h,Fo.,0.08404170550000001,2,0.026840429203850314
Grammica,C_compacta,1566,A,h,Fv.Fm,0.6352975615,2,0.02721482244549871
Grammica,C_compacta,1566,A,h,φPSII,0.148103567,2,0.04607522069768523
Grammica,C_compacta,1566,A,h,ΦNPQ,0.487561043,2,0.013308526025176593
Grammica,C_compacta,1566,A,h,Φf.D,0.36433539049999997,2,0.03276669537961544
Grammica,C_compacta,1566,A,h,NPQ,1.3420051185,2,0.08416570889071867
Grammica,C_compacta,1566,A,h,X1.qP,0.590301314,1,NA
Grammica,C_compacta,1566,B,y,Fo,0.031733333333333336,3,0.013630969640246925
Grammica,C_compacta,1566,B,y,Fm,0.06666666666666667,3,0.036885950351500135
Grammica,C_compacta,1566,B,y,Ft,0.039066666666666666,3,0.01304006646199832
Grammica,C_compacta,1566,B,y,Fo.,0.028319963,3,0.009585106440650306
Grammica,C_compacta,1566,B,y,Fv.Fm,0.5042694003333333,3,0.054456326913174445
Grammica,C_compacta,1566,B,y,φPSII,0.25164346466666665,3,0.016573380833449072
Grammica,C_compacta,1566,B,y,ΦNPQ,0.11861401033333333,3,0.11126873391349103
Grammica,C_compacta,1566,B,y,Φf.D,0.629742525,3,0.1278375284442785
Grammica,C_compacta,1566,B,y,NPQ,0.22147033666666666,3,0.2452696669094353
Grammica,C_compacta,1566,B,y,X1.qP,0.45028545999999997,3,0.03085522575358844
Grammica,C_compacta,1566,B,o,Fo,0.016,3,0.0019672315572906007
Grammica,C_compacta,1566,B,o,Fm,0.022233333333333334,3,0.0022030282189144414
Grammica,C_compacta,1566,B,o,Ft,0.0157,3,0.0013228756555322945
Grammica,C_compacta,1566,B,o,Fo.,0.013242796666666667,3,0.001541487049813372
Grammica,C_compacta,1566,B,o,Fv.Fm,0.35832486799999996,2,0.001214533678433812
Grammica,C_compacta,1566,B,o,φPSII,0.09753700633333333,3,0.08750522662184933
Grammica,C_compacta,1566,B,o,ΦNPQ,0.127740797,3,0.11847312095721295
Grammica,C_compacta,1566,B,o,Φf.D,0.662083295,2,0.02764696721928691
Grammica,C_compacta,1566,B,o,NPQ,0.194367668,3,0.18333449839647614
Grammica,C_compacta,1566,B,o,X1.qP,0.5184055545,2,0.078360196754190245
Grammica,C_compacta,1566,B,h,Fo,0.024800000000000003,2,0.0038183766184073558
Grammica,C_compacta,1566,B,h,Fm,0.02845,2,0.0013435028842544395
Grammica,C_compacta,1566,B,h,Ft,0.0233,2,0.002404163056034262
Grammica,C_compacta,1566,B,h,Fo.,0.020019430499999998,2,0.0031829513729500327
Grammica,C_compacta,1566,B,h,φPSII,0,2,0
Grammica,C_compacta,1566,B,h,ΦNPQ,0,2,0
Grammica,C_compacta,1566,B,h,NPQ,0,2,0
Grammica,C_compacta,1566,B,f,Fo,0.0174,4,0.007631950384185335
Grammica,C_compacta,1566,B,f,Fm,0.02305,4,0.011936917525056458
Grammica,C_compacta,1566,B,f,Ft,0.018000000000000002,4,0.00996426949990147
Grammica,C_compacta,1566,B,f,Fo.,0.0136805255,4,0.006958936787706989
Grammica,C_compacta,1566,B,f,φPSII,0,4,0
Grammica,C_compacta,1566,B,f,ΦNPQ,0,4,0
Grammica,C_compacta,1566,B,f,NPQ,0,4,0
Grammica,C_compacta,1566,D,f,Fo,0.02204,5,0.00396017676373164
Grammica,C_compacta,1566,D,f,Fm,0.04246,5,0.013270380552192162
Grammica,C_compacta,1566,D,f,Ft,0.0289,5,0.0040687836020117845
Grammica,C_compacta,1566,D,f,Fo.,0.0182977354,5,0.002147734455003062
Grammica,C_compacta,1566,D,f,Fv.Fm,0.466706255,5,0.059762688892259545
Grammica,C_compacta,1566,D,f,φPSII,0.0373306468,5,0.028080737176911858
Grammica,C_compacta,1566,D,f,ΦNPQ,0.2582670426,5,0.08197687161380064
Grammica,C_compacta,1566,D,f,Φf.D,0.7044023106,5,0.09590298270079166
Grammica,C_compacta,1566,D,f,NPQ,0.3874401786,5,0.19191618203956312
Grammica,C_compacta,1566,D,f,X1.qP,0.9055747694,5,0.06722658876704932
Grammica,C_compacta,1566,D,s,Fo,0.10456666666666667,3,0.012633421283774765
Grammica,C_compacta,1566,D,s,Fm,0.2838,1,NA
Grammica,C_compacta,1566,D,s,Ft,0.1309,1,NA
Grammica,C_compacta,1566,D,s,Fo.,0.082676798,2,0.01061536842767136
Grammica,C_compacta,1566,D,s,Fv.Fm,0.5495745683333333,3,0.03471681370186171
Grammica,C_compacta,1566,D,s,φPSII,0.15522975125,4,0.024961525069509966
Grammica,C_compacta,1566,D,s,ΦNPQ,0.30571697400000003,4,0.0892736019932876
Grammica,C_compacta,1566,D,s,Φf.D,0.53905327475,4,0.1022368506124217
Grammica,C_compacta,1566,D,s,NPQ,0.6005184715,4,0.23561787569684134
Grammica,C_compacta,1566,D,s,X1.qP,0.5851789495,4,0.0725758988533079
Grammica,C_compacta,1566,E,y,Fo,0.039066666666666666,3,0.004588391148685273
Grammica,C_compacta,1566,E,y,Fm,0.09230000000000001,3,0.011021796586763886
Grammica,C_compacta,1566,E,y,Ft,0.05096666666666667,3,0.007284458341794078
Grammica,C_compacta,1566,E,y,Fo.,0.032760125,3,0.007228794629912998
Grammica,C_compacta,1566,E,y,Fv.Fm,0.5765194793333333,3,0.016943945316484115
Grammica,C_compacta,1566,E,y,φPSII,0.176446183,3,0.15280700205519315
Grammica,C_compacta,1566,E,y,ΦNPQ,0.27482194933333337,3,0.18370247270924694
Grammica,C_compacta,1566,E,y,Φf.D,0.5518914253333334,3,0.04204835171967561
Grammica,C_compacta,1566,E,y,NPQ,0.510867384,3,0.361381004225096
Grammica,C_compacta,1566,E,y,X1.qP,0.6599798046666667,3,0.31396813541036817
Grammica,C_compacta,1566,E,h,Fo,0.123,1,NA
Grammica,C_compacta,1566,E,h,Fm,0.2775,1,NA
Grammica,C_compacta,1566,E,h,Ft,0.123,1,NA
Grammica,C_compacta,1566,E,h,Fo.,0.085205852,1,NA
Grammica,C_compacta,1566,E,h,Fv.Fm,0.6141959035,2,0.08123121999143507
Grammica,C_compacta,1566,E,h,φPSII,0.122837848,2,0.013638539831024143
Grammica,C_compacta,1566,E,h,ΦNPQ,0.4766034635,2,0.04672653604672937
Grammica,C_compacta,1566,E,h,Φf.D,0.4005586885,2,0.06036507587775352
Grammica,C_compacta,1566,E,h,NPQ,1.212404286,2,0.2993654008589604
Grammica,C_compacta,1566,E,h,X1.qP,0.7085090095,2,0.002827095642677193
Grammica,C_costaricensis,CUCO,-,sdlg,Fo,0.0735,1,NA
Grammica,C_costaricensis,CUCO,-,sdlg,Fm,0.2686,1,NA
Grammica,C_costaricensis,CUCO,-,sdlg,Ft,0.0691,1,NA
Grammica,C_costaricensis,CUCO,-,sdlg,Fo.,0.050041424,1,NA
Grammica,C_costaricensis,CUCO,-,sdlg,Fv.Fm,0.726358898,1,NA
Grammica,C_costaricensis,CUCO,-,sdlg,φPSII,0.302020202,1,NA
Grammica,C_costaricensis,CUCO,-,sdlg,ΦNPQ,0.440719932,1,NA
Grammica,C_costaricensis,CUCO,-,sdlg,Φf.D,0.257259866,1,NA
Grammica,C_costaricensis,CUCO,-,sdlg,NPQ,1.713131313,1,NA
Grammica,C_costaricensis,CUCO,-,sdlg,X1.qP,0.389279622,1,NA
Grammica,C_costaricensis,CUCO,A,y,Fo,0.016366666666666668,3,0.011924903912960192
Grammica,C_costaricensis,CUCO,A,y,Fm,0.03793333333333333,3,0.03664046033189722
Grammica,C_costaricensis,CUCO,A,y,Ft,0.015333333333333332,3,0.00737043644117045
Grammica,C_costaricensis,CUCO,A,y,Fo.,0.013085841,3,0.006988703352525489
Grammica,C_costaricensis,CUCO,A,y,Fv.Fm,0.492619972,3,0.11859377848806722
Grammica,C_costaricensis,CUCO,A,y,φPSII,0.30577237,3,0.06848613921033958
Grammica,C_costaricensis,CUCO,A,y,ΦNPQ,0.146490254,3,0.17881268353495086
Grammica,C_costaricensis,CUCO,A,y,Φf.D,0.5477373763333333,3,0.22507897998847468
Grammica,C_costaricensis,CUCO,A,y,NPQ,0.44666360566666663,3,0.657042934309292
Grammica,C_costaricensis,CUCO,A,y,X1.qP,0.27254745766666666,3,0.11137338705089465
Grammica,C_costaricensis,CUCO,A,o,Fo,0.0245,2,0.002121320343559642
Grammica,C_costaricensis,CUCO,A,o,Fm,0.0657,2,0.0014142135623730963
Grammica,C_costaricensis,CUCO,A,o,Ft,0.02915,2,3.535533905932741e-4
Grammica,C_costaricensis,CUCO,A,o,Fo.,0.0209529585,2,0.0011851328855788715
Grammica,C_costaricensis,CUCO,A,o,Fv.Fm,0.6273540205,2,0.0242666566868535
Grammica,C_costaricensis,CUCO,A,o,φPSII,0.3569545635,2,0.022835855813607347
Grammica,C_costaricensis,CUCO,A,o,ΦNPQ,0.199317146,2,0.027005919767812418
Grammica,C_costaricensis,CUCO,A,o,Φf.D,0.44372829049999996,2,0.004170063954205072
Grammica,C_costaricensis,CUCO,A,o,NPQ,0.4494932055,2,0.06508562882507335
Grammica,C_costaricensis,CUCO,A,o,X1.qP,0.3358391245,2,0.0031706477149573693
Grammica,C_costaricensis,CUCO,B,y,Fo,0.014985714285714286,7,0.009968354690624489
Grammica,C_costaricensis,CUCO,B,y,Fm,0.03397142857142857,7,0.026190438095210388
Grammica,C_costaricensis,CUCO,B,y,Ft,0.014857142857142857,7,0.009118270512704542
Grammica,C_costaricensis,CUCO,B,y,Fo.,0.012526533142857142,7,0.007720893552459055
Grammica,C_costaricensis,CUCO,B,y,Fv.Fm,0.48199660699999997,7,0.12795447797463802
Grammica,C_costaricensis,CUCO,B,y,φPSII,0.3188552505714286,7,0.11239111527439136
Grammica,C_costaricensis,CUCO,B,y,ΦNPQ,0.14981568342857143,7,0.08987304444793247
Grammica,C_costaricensis,CUCO,B,y,Φf.D,0.5313290661428571,7,0.16503207150437377
Grammica,C_costaricensis,CUCO,B,y,NPQ,0.34494831642857143,7,0.2735000634731802
Grammica,C_costaricensis,CUCO,B,y,X1.qP,0.2392838182857143,7,0.2177765858305612
Grammica,C_costaricensis,CUCO,B,o,Fo,0.01195,6,0.008336606024036401
Grammica,C_costaricensis,CUCO,B,o,Fm,0.024766666666666666,6,0.024042185147499937
Grammica,C_costaricensis,CUCO,B,o,Ft,0.0135,6,0.00985900603509299
Grammica,C_costaricensis,CUCO,B,o,Fo.,0.010520996166666666,6,0.007051743776239191
Grammica,C_costaricensis,CUCO,B,o,Fv.Fm,0.4537693105,6,0.08916817321730384
Grammica,C_costaricensis,CUCO,B,o,φPSII,0.2538102965,6,0.06939564175011885
Grammica,C_costaricensis,CUCO,B,o,ΦNPQ,0.13404306433333332,6,0.04578683340338319
Grammica,C_costaricensis,CUCO,B,o,Φf.D,0.6121466393333334,6,0.09350033664565109
Grammica,C_costaricensis,CUCO,B,o,NPQ,0.23153917233333335,6,0.10979668318632871
Grammica,C_costaricensis,CUCO,B,o,X1.qP,0.3794783473333333,6,0.07792219721633625
Grammica,C_costaricensis,CUCO,B,h,Fo,0.08258333333333333,6,0.027655047761062836
Grammica,C_costaricensis,CUCO,B,h,Fm,0.21838333333333335,6,0.08256850287286713
Grammica,C_costaricensis,CUCO,B,h,Ft,0.08473333333333333,6,0.028305170316863783
Grammica,C_costaricensis,CUCO,B,h,Fo.,0.062554466,6,0.020638945992746054
Grammica,C_costaricensis,CUCO,B,h,Fv.Fm,0.612407807,6,0.04219773196657919
Grammica,C_costaricensis,CUCO,B,h,φPSII,0.2791200013333333,6,0.0710976596626121
Grammica,C_costaricensis,CUCO,B,h,ΦNPQ,0.31807025483333334,6,0.03341063902952692
Grammica,C_costaricensis,CUCO,B,h,Φf.D,0.40280974416666665,6,0.08774207698065244
Grammica,C_costaricensis,CUCO,B,h,NPQ,0.8334776779999999,6,0.24965066787822177
Grammica,C_costaricensis,CUCO,B,h,X1.qP,0.395179955,6,0.17636654898311904
Grammica,C_costaricensis,CUCO,C,y,Fo,0.019375,4,0.004124217097421844
Grammica,C_costaricensis,CUCO,C,y,Fm,0.043625,4,0.01675298480868409
Grammica,C_costaricensis,CUCO,C,y,Ft,0.017675,4,0.011868550880372884
Grammica,C_costaricensis,CUCO,C,y,Fo.,0.0141437235,4,0.008907066585287605
Grammica,C_costaricensis,CUCO,C,y,Fv.Fm,0.5363949455,4,0.07499221382035551
Grammica,C_costaricensis,CUCO,C,y,φPSII,0.2923213265,4,0.2020596874655703
Grammica,C_costaricensis,CUCO,C,y,ΦNPQ,0.128842189,3,0.06190895072348501
Grammica,C_costaricensis,CUCO,C,y,Φf.D,0.381273569,4,0.20738504313039194
Grammica,C_costaricensis,CUCO,C,y,NPQ,0.27686483633333336,3,0.1610007386763983
Grammica,C_costaricensis,CUCO,C,y,X1.qP,0.42508273825,4,0.38714847349961445
Grammica,C_costaricensis,CUCO,C,o,Fo,0.00785,4,0.001427118308573843
Grammica,C_costaricensis,CUCO,C,o,Fm,0.01495,4,0.004617719494873345
Grammica,C_costaricensis,CUCO,C,o,Ft,0.008825,4,0.0015924300089276559
Grammica,C_costaricensis,CUCO,C,o,Fo.,0.00726854125,4,9.825934517637073e-4
Grammica,C_costaricensis,CUCO,C,o,Fv.Fm,0.454661363,4,0.09812528038379958
Grammica,C_costaricensis,CUCO,C,o,φPSII,0.30475214225,4,0.06208510496121946
Grammica,C_costaricensis,CUCO,C,o,ΦNPQ,0.08429931975,4,0.05407068554501788
Grammica,C_costaricensis,CUCO,C,o,Φf.D,0.61094853825,4,0.09281885137706812
