Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
432	0	-7.596638	-7.47572	-0.1209181	-0.777733	0.995429	0.0045714	1.99086	0.00914281	0.752355
433	1	-7.294793	-6.978782	-0.3160112	-0.334986	0.994831	0.00516916	1.98966	0.0103383	0.9144305
434	0	-6.174365	-5.900603	-0.2737619	-0.959799	0.997062	0.00293806	1.99412	0.00587611	0.8766011
435	1	-4.653483	-4.269018	-0.3844652	-0.724306	0.996966	0.00303428	1.99393	0.00606857	0.9792191
436	0	-4.333161	-4.070855	-0.2623059	-0.933234	0.997426	0.00257437	1.99485	0.00514873	0.8666161
437	1	-3.154249	-2.786842	-0.3674071	-0.949861	0.997534	0.00246648	1.99507	0.00493296	0.9626571
438	0	-5.78737	-5.42321	-0.3641603	-0.519097	0.993805	0.00619533	1.98761	0.0123907	0.9595367
439	1	-2.820821	-2.417047	-0.4037744	-0.941411	0.997598	0.00240193	1.9952	0.00480385	0.9983107
440	0	-4.556566	-4.154254	-0.402312	-0.744877	0.997374	0.0026259	1.99475	0.00525181	0.9968518
441	1	-8.976082	-8.600008	-0.3760739	0.0458718	0.987735	0.0122652	1.97547	0.0245305	0.9710366
442	0	-9.173731	-8.785199	-0.3885322	-0.0121115	0.932351	0.0676494	1.8647	0.135299	0.9832097
443	1	-5.924934	-5.521232	-0.4037017	-0.418023	0.991848	0.00815198	1.9837	0.016304	0.9982382
444	0	-5.389776	-5.001243	-0.3885322	-0.677206	0.994	0.0060003	1.988	0.0120006	0.9832097
445	1	-5.906066	-5.568062	-0.3380037	-0.611969	0.993486	0.00651376	1.98697	0.0130275	0.9347638
446	0	-7.432123	-7.123601	-0.3085223	-0.378642	0.983917	0.0160828	1.96783	0.0321656	0.9076079
447	1	-9.607583	-9.324419	-0.2831639	-0.0988115	0.944391	0.0556094	1.88878	0.111219	0.8848818
448	0	-7.050849	-6.722994	-0.3278549	-0.75856	0.992814	0.00718614	1.98563	0.0143723	0.925325
449	1	-6.940049	-6.625733	-0.3143165	-0.548438	0.989184	0.0108164	1.97837	0.0216328	0.912882
450	0	-7.952733	-7.620327	-0.3324064	-0.229026	0.973502	0.0264983	1.947	0.0529966	0.9295462
451	1	-5.243055	-4.854928	-0.3881271	-0.658984	0.994413	0.00558749	1.98883	0.011175	0.9828115
452	0	-5.60673	-5.231853	-0.3748769	-0.608496	0.993455	0.00654485	1.98691	0.0130897	0.9698748
453	1	-7.160221	-6.791136	-0.3690847	-0.228841	0.984809	0.0151909	1.96962	0.0303818	0.9642734
